V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
2039.8152,2034.1061,2035.5018,2036.6151,2036.8562,2036.309,2036.7902,2036.7268,2037.1798,2032.0321,2039.6997,2039.0786,2038.9238,2040.7997
2989.386,2993.7217,2997.4846,2989.5933,3000.4312,3000.1355,2998.3047,3000.1265,3003.0723,2998.8794,2999.723,3005.1138,3007.2075,2994.6323
1122.2914,1119.2085,1132.602,1109.7988,1112.1685,1139.8796,1140.4298,1117.4226,1140.9503,1119.8018,1131.4758,1161.4247,1123.9429,1146.3247
1206.81,1154.4563,1218.7068,1216.6567,1177.2777,1277.8821,1249.5953,1166.4365,1293.6064,1211.4529,1217.2767,1260.7925,1222.0852,1273.2845
5896.0005,5890.599,5884.5996,5869.72,5880.7046,5881.317,5896.585,5897.987,5894.4937,5890.0156,5886.1533,5891.5796,5891.4507,5903.3286
3057.8335,3050.5142,3073.7532,3092.2412,3039.5374,3085.5408,3088.372,3065.275,3108.965,3125.6582,3096.031,3085.692,3064.607,3091.6877
4889.222,4458.546,4678.271,5410.666,5256.04,4610.6216,4480.053,4710.1567,4681.3022,4325.9834,4755.8325,4605.692,5107.307,4485.484
1742.5477,1732.3629,1732.5629,1735.2898,1736.6982,1741.5034,1740.3883,1735.3064,1745.7542,1741.9435,1737.9192,1743.6075,1735.5858,1752.0928
1593.7378,1584.463,1584.7341,1587.676,1588.4812,1593.1404,1591.7753,1586.8124,1596.6041,1593.2706,1589.6481,1594.7645,1587.4087,1602.2455
2649.916,2678.1038,2681.098,2625.1853,2661.5183,2655.9207,2650.5715,2660.9575,2640.1287,2660.2356,2652.6904,2644.5552,2607.1155,2650.1572
2416.8743,2410.9263,2417.1497,2435.881,2422.5598,2433.38,2421.2974,2418.2764,2413.8672,2421.6548,2411.622,2411.3354,2407.3804,2427.0474
3670.0217,3709.7715,3719.7358,3665.6145,3696.7322,3688.6318,3717.1433,3688.2188,3694.4863,3683.37,3692.4138,3692.702,3682.1167,3678.728
7247.1826,7343.1284,7305.698,7208.765,7284.901,7278.363,7274.5703,7299.667,7263.068,7175.9346,7280.398,7281.407,7282.224,7189.2397
5765.663,5731.882,5736.73,5707.69,5722.1514,5733.202,5752.3906,5726.2324,5755.0723,5731.631,5734.8145,5752.4253,5759.48,5784.3047
8459.1,8454.916,8594.303,8281.583,8355.17,8119.2734,8525.57,8848.479,8740.162,8718.163,8819.6875,8625.378,8512.745,9167.308
3069.472,3073.682,3080.006,3080.1184,3079.5828,3076.5286,3080.0388,3077.0356,3079.9817,3080.1248,3083.4194,3073.558,3071.831,3079.4153
4053.1597,4058.2827,4057.9604,4043.2134,4053.6306,4026.093,4021.6943,4057.7432,4050.7305,4003.4275,4047.6868,4050.2773,4051.675,4046.1008
9558.443,9546.256,9520.279,9543.57,9523.029,9530.977,9544.261,9517.856,9538.621,9528.328,9507.892,9519.3955,9514.4,9538.078
2775.489,2689.0823,2722.2002,2716.3774,2725.688,2729.3381,2736.8462,2702.336,2711.9573,2702.2122,2719.8655,2759.1765,2749.114,2730.076
10876.266,10870.314,10878.326,10870.6875,10884.295,10875.564,10872.9795,10903.862,10857.645,10849.396,10866.671,10871.802,10885.423,10878.731
2763.3174,2676.985,2711.2712,2704.837,2713.3628,2718.7217,2726.0674,2690.3345,2701.06,2690.208,2708.771,2748.5684,2737.562,2719.145
2909.9727,2872.2983,2864.1375,2888.5325,2898.055,2897.4792,2908.6758,2867.7183,2932.0852,2943.98,2913.8157,2914.6934,2885.4312,2965.3694
1898.6033,1906.4073,1908.3298,1901.8784,1903.404,1903.8745,1906.6622,1897.8826,1925.9518,1936.7056,1909.5199,1913.1348,1907.409,1913.805
2590.779,2559.8237,2552.049,2574.9534,2579.3418,2582.7651,2591.9429,2554.1692,2613.3074,2624.8438,2596.1729,2595.757,2568.605,2643.5542
1577.4015,1580.3987,1580.9354,1577.2827,1579.8794,1581.3488,1584.5696,1575.354,1598.3157,1607.2461,1587.1638,1584.9124,1581.3591,1591.9492
2416.294,2394.1768,2383.9866,2396.7783,2406.5835,2405.8066,2417.501,2384.288,2433.3872,2443.742,2422.6687,2420.5457,2397.8728,2470.9568
1696.1825,1703.9337,1705.82,1699.8196,1701.6208,1701.8551,1704.2308,1696.4156,1721.0585,1730.7473,1706.7443,1710.6698,1705.2584,1711.6892
422.03354,417.86618,419.7231,425.28876,420.2824,416.39624,417.69125,420.6628,418.05716,416.34988,418.08347,414.5357,423.82358,420.5018
6449.002,6424.273,6402.322,6409.8633,6406.353,6426.715,6446.1235,6420.0474,6433.5103,6447.511,6411.7256,6421.015,6412.9272,6456.667
606.52014,600.5307,603.2008,611.20026,604.00433,598.41895,600.28,604.5503,600.8058,598.3517,600.84424,595.7451,609.09283,604.3192
2097.598,2041.6421,2054.456,2055.2817,2050.1392,2043.0575,2033.2546,2044.5178,2039.204,2033.233,2051.2712,2041.644,2065.7524,2037.5309
1902.5035,1851.708,1863.3208,1864.071,1859.4135,1852.9905,1844.0931,1854.296,1849.4902,1844.0674,1860.4307,1851.7103,1873.5704,1847.9978
6737.125,6723.417,6629.6445,6640.236,6684.989,6692.7856,6637.433,6685.0903,6619.0146,6605.706,6610.6333,6626.503,6635.0244,6638.989
2256.4553,2273.6174,2272.4136,2256.874,2262.4814,2270.419,2298.0195,2260.5415,2299.0745,2314.701,2296.9514,2289.3088,2278.3987,2252.301
1645.0402,1637.9696,1640.3079,1648.7377,1638.0258,1648.4459,1637.4414,1636.9386,1643.6077,1642.6859,1639.8745,1640.7709,1641.5383,1643.4298
3780.764,3745.6348,3753.3406,3749.7515,3749.872,3749.9836,3745.9346,3758.1587,3741.7026,3739.7642,3751.017,3749.7795,3763.3938,3736.318
2477.4473,2492.8035,2481.7578,2468.7458,2501.0054,2477.4495,2473.2288,2479.7769,2476.2317,2496.6304,2511.5046,2467.9915,2510.6326,2499.2456
2287.8096,2294.0996,2306.4497,2282.416,2289.8066,2307.8364,2306.1516,2293.004,2336.25,2338.538,2324.7856,2312.9153,2310.8267,2304.753
2554.51,2595.285,2625.8496,2450.9387,2444.1472,2499.791,2500.4229,2572.3364,2323.4111,2397.7295,2433.6257,2494.7542,2541.8257,2463.0579
3933.3674,3935.5176,3925.4253,3921.8877,3908.4553,3902.4941,3910.3691,3917.1216,3958.568,3890.9548,3919.4832,3938.6357,3960.113,3985.1887
6460.714,6266.946,6312.2144,6384.6997,6192.376,6446.282,6348.2295,6231.625,6066.162,6377.686,6208.5513,6266.5127,5941.421,6042.905
6968.5737,7058.4805,7099.324,7067.423,7078.221,7060.3857,7097.305,7081.236,7072.1753,7085.575,7170.511,7100.014,7093.184,7107.039
1125.7947,1136.3247,1134.948,1133.8782,1133.2135,1132.1884,1138.7964,1133.3154,1136.1931,1135.7208,1134.0736,1132.7378,1130.511,1134.59
8601.646,8613.105,8610.856,8617.534,8617.609,8618.103,8617.8125,8627.303,8622.431,8613.622,8612.111,8621.38,8626.33,8639.216
1124.0198,1121.6254,1119.1095,1119.6176,1121.4302,1119.228,1120.3865,1122.1011,1121.6271,1122.2828,1122.7997,1122.7808,1122.7789,1124.157
10207.087,10244.71,10230.783,10201.494,10234.918,10241.53,10264.651,10256.321,10265.547,10280.398,10259.122,10283.224,10263.632,10267.581
1019.50757,1020.5182,1019.3936,1020.55975,1019.41766,1021.0045,1021.01874,1019.59656,1022.20087,1020.6346,1021.21204,1020.87537,1020.84314,1025.2246
10525.489,10623.786,10601.977,10573.987,10576.641,10575.152,10633.45,10587.946,10623.6,10608.5205,10599.16,10588.682,10569.782,10621.582
11092.914,11201.623,11180.007,11157.779,11160.445,11153.432,11217.548,11167.641,11195.884,11192.817,11177.86,11162.01,11138.7705,11188.253
10013.055,10050.715,10050.214,10023.973,10030.673,10061.545,10076.525,10061.991,10087.077,10084.986,10078.063,10089.005,10060.046,10090.151
1029.9429,1034.0182,1033.3367,1030.7036,1032.3033,1034.519,1036.1188,1035.1737,1036.1531,1037.3429,1036.3682,1037.8306,1034.643,1037.4675
3001.9265,3021.748,3023.4036,3016.6494,3025.0105,3022.1106,3034.0073,3032.942,3023.069,3017.3643,3025.1626,3033.245,3034.9421,3049.7043
1109.9706,1108.6776,1106.7031,1107.8337,1108.2626,1107.2454,1107.1262,1109.7197,1110.0507,1108.5841,1111.3159,1111.7206,1109.9509,1111.1198
