V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
645.8106,555.7615,543.5749,520.7093,512.74835,490.15326,486.784,495.39594,526.37366,511.06763,547.51373,667.7229,720.7793,767.50366,790.7087,777.14624,791.4573,805.0241,810.3512,788.51965,770.3558,792.8353,769.5255,700.5546,597.0037,564.665,515.73987,519.62427,496.24585,494.86343,494.99002,501.81937,500.06415,533.3243,561.3767,599.4867,733.4877,798.68524,780.236,777.17206,806.2272,786.9662,764.1143,739.5321,686.45966,748.39996,736.5414,652.6582
3018.4968,2595.8628,2444.031,2353.8293,2294.6948,2208.0393,2193.6226,2204.0964,2294.778,2265.1738,2368.604,2668.6746,2961.1719,3325.7249,3399.9377,3365.204,3452.0542,3515.559,3538.3901,3449.2876,3402.9207,3476.4666,3362.7488,3181.358,2765.4346,2613.2112,2338.3926,2345.1328,2227.4602,2223.3079,2216.3196,2264.051,2226.8145,2367.0195,2381.5354,2539.614,3115.4436,3438.2998,3388.2432,3396.956,3513.3335,3453.5815,3358.3271,3249.833,3088.3708,3340.336,3286.4895,3001.9863
1228.5465,1162.4941,1021.3315,990.306,959.30853,935.6775,932.4147,905.7604,938.31836,916.4568,949.11786,953.6315,973.6209,1123.905,1203.9254,1232.3583,1255.1238,1264.4692,1282.9491,1276.1274,1246.2076,1268.5321,1257.177,1227.438,1198.6818,1181.8647,984.15125,973.62506,932.1306,920.63684,925.1415,937.9028,926.7419,1005.0471,971.9165,961.40076,1095.8442,1157.9885,1205.5524,1227.5295,1271.7972,1254.9929,1246.6086,1172.2125,1188.028,1246.19,1219.5704,1231.4939
5464.6816,5105.651,4878.691,4499.362,4240.2695,4003.8696,3901.9146,3860.3826,3969.5059,3836.0461,3910.8625,3961.1719,3987.2285,4367.0557,4849.587,4913.089,5226.8413,5495.4697,5548.7983,5460.735,5403.08,5572.4805,5522.9224,5428.2246,5226.4976,5235.3564,4857.662,4370.526,4055.0994,3958.7275,3934.7332,3914.2405,3828.9268,3948.297,3905.0244,3988.025,4092.701,4383.8013,4818.648,4835.1997,5415.1626,5379.4067,5273.7183,5298.621,5078.2734,5434.652,5436.996,5306.272
3095.9653,2785.9365,2431.3728,2127.1143,2020.0431,1969.3835,1765.5814,1652.7087,1757.9089,1633.168,1738.6147,1729.8523,1771.9224,1958.045,2700.4429,2789.0552,2888.6624,3054.3027,3160.9338,3142.7363,3022.4277,3151.837,3150.324,3068.6812,2969.7153,2912.7097,2292.922,2160.5208,1836.6792,1688.4999,1714.9336,1755.0725,1670.282,1843.5144,1778.4929,1783.5247,1952.1855,2104.2388,2651.7751,2628.1448,3068.3257,2977.8687,3036.6426,2800.7507,2832.9146,3093.5007,3080.6833,3037.7778
5418.6445,5419.387,5540.609,5526.853,5871.247,5681.6626,6005.9043,6613.305,6785.675,6865.4595,6794.8057,6909.241,6847.301,6866.2285,6836.1777,6755.091,6701.402,6394.802,6480.448,5769.7485,5680.089,5537.0107,5506.039,5373.447,5414.8525,5398.2373,5401.8394,5462.2817,5828.177,6194.6064,6466.157,6433.9087,6779.805,6788.1333,6865.078,6750.4043,6868.599,6938.8394,6700.1953,6671.913,6817.9917,6280.6885,6060.776,5622.343,5957.5034,5479.3857,5445.9727,5451.13
43484.977,41626.477,39228.62,35722.484,34328.695,33329.59,31185.053,30193.428,30833.867,29927.889,30561.402,30528.578,30927.045,32540.586,37097.734,39905.36,40910.2,42607.855,43801.86,43637.13,42539.11,43873.367,43811.86,43141.59,42502.906,42194.582,38203.812,35055.703,32757.04,30766.947,30878.643,30835.783,30225.668,31578.365,31075.396,30911.707,32127.9,32770.246,36732.492,36764.316,42518.41,42022.824,42351.035,40924.562,40303.54,43185.29,43015.027,42787.33
27547.361,25381.785,24908.771,24402.912,24173.031,23312.863,23363.508,23403.324,24976.182,24267.914,26948.227,31974.547,33365.684,34427.066,35188.164,34760.395,35462.066,35782.562,35822.555,35071.758,34270.51,34877.984,33276.625,29235.639,26997.451,26041.152,23851.086,24152.49,23288.49,23445.406,23440.965,24244.787,24043.504,26231.355,27458.219,29528.408,33962.414,35816.812,34802.14,34977.84,35846.29,35120.785,34217.1,32154.477,32416.473,32911.688,31753.36,29758.254
36885.246,33262.312,32065.418,31031.969,30516.732,29614.5,29567.096,29534.098,30499.332,30051.393,30987.598,33876.863,35564.566,39249.285,40092.32,39651.3,40627.69,41192.688,41398.242,40539.96,40120.758,40871.312,40043.36,38289.195,34797.805,33369.66,30849.797,30842.586,29862.504,29796.482,29741.062,30145.152,29782.6,31076.727,31151.887,32399.133,37413.92,40507.29,39814.094,39994.355,41129.13,40550.605,39637.297,38701.617,37526.582,39601.5,39050.53,37000.574
438.27872,425.47104,403.97403,404.93234,393.4335,391.32053,392.73022,386.97217,392.445,388.33502,394.23312,393.20667,395.65048,416.07706,432.96194,434.52832,441.3453,443.38977,445.7663,444.38858,439.70557,442.8408,441.18994,438.07895,428.72888,426.4893,398.94635,397.41632,393.2477,388.7784,390.73605,391.40463,389.64767,403.32257,396.31424,399.24515,410.9142,420.18155,434.57156,437.21414,442.3413,440.677,437.794,425.03912,428.9448,439.77493,434.0734,433.90424
26493.098,25703.754,25730.375,25360.523,25832.312,25001.82,25055.102,25546.775,30371.686,28988.725,33135.082,35042.727,34744.95,35207.875,35539.125,35226.586,35316.4,35233.426,35563.258,34316.113,32522.479,32464.36,30177.271,26937.898,26224.445,25824.879,24862.33,25288.934,24956.2,24977.652,25265.898,26302.281,28156.754,32401.38,33540.277,32725.969,35200.594,36139.746,35011.01,35071.598,35863.133,34614.637,34079.074,29705.293,32261.51,30600.639,29630.129,27809.533
7618.8574,6882.471,6727.9355,6569.119,6530.367,6264.452,6264.7666,6274.81,6801.63,6530.452,7391.43,8887.017,9314.353,9689.174,9924.206,9799.199,9993.967,10094.565,10119.361,9882.469,9622.258,9836.336,9428.284,8204.355,7427.294,7134.871,6416.321,6506.5454,6240.3267,6273.001,6280.009,6544.6567,6473.7495,7258.058,7605.7646,8113.944,9539.477,10122.222,9813.992,9839.076,10134.0,9873.765,9645.277,8892.77,9059.285,9275.698,8931.131,8341.857
508.71423,485.56085,468.35056,491.15515,460.02408,448.5816,465.02576,448.42712,471.52774,477.40128,537.8077,628.7377,665.9151,547.879,678.9819,659.98517,682.58435,682.46313,670.12,683.59985,658.88074,602.2379,584.0038,517.9785,531.82166,590.06287,454.54776,468.90665,437.5002,452.289,456.1919,476.57272,484.22406,486.98065,526.3072,539.5349,650.59674,682.7516,652.50995,663.4705,679.4823,676.6485,651.344,589.44385,655.0966,581.2808,544.87354,601.97833
178.6814,159.89842,151.85313,145.36523,142.05959,139.95276,136.6868,134.49327,139.10973,134.93874,139.90724,139.85251,143.67459,161.88675,177.18074,177.52045,179.44038,181.85509,183.82513,183.08238,178.5164,182.71976,182.12016,178.37793,172.36624,171.91093,145.97217,143.78867,137.9166,135.23622,136.15819,137.17653,136.03337,144.38362,142.49953,141.69225,158.64374,168.42981,175.06963,175.16203,182.83502,179.03862,179.09656,170.27031,169.62389,179.27518,178.3402,175.70923
12863.977,11998.822,11772.473,11537.924,11417.584,11026.079,11056.439,11084.964,11813.797,11506.311,12824.446,15114.007,15649.3545,16199.487,16441.592,16263.627,16587.025,16731.96,16745.635,16379.418,16025.475,16313.65,15354.633,13576.085,12628.915,12179.813,11285.487,11413.684,11044.422,11121.121,11114.199,11482.771,11399.336,12390.684,12948.619,14057.67,15963.597,16755.504,16282.1,16388.104,16759.426,16444.982,15987.029,15134.209,15144.775,15338.05,14801.217,13715.543
