V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
37909.008,37815.062,37762.766,37594.875,37714.367,37788.758,37771.67,37806.484,37759.04,37592.42,38005.145,37689.36,37558.727
3787.6804,3774.026,3780.9856,3754.461,3767.404,3767.7173,3765.9893,3773.5308,3773.7788,3750.2344,3799.6672,3768.0698,3750.3413
9562.696,9569.172,9554.909,9587.565,9574.226,9581.541,9540.305,9583.607,9562.181,9594.602,9518.762,9590.954,9585.395
2252.8264,2340.1265,2278.792,2201.3777,2290.7908,2228.2046,2330.4302,2196.3442,2284.5432,2202.2175,2326.1262,2292.8074,2250.1604
1701.2073,1691.4072,1736.4253,1502.6414,1641.1729,1613.828,1725.8723,1535.2068,1565.7643,1590.0288,1730.6724,1625.6567,1604.5336
538.6091,580.62976,588.1764,597.0761,572.8702,547.0163,576.18756,498.3215,594.0744,498.07086,572.49365,512.5447,506.46613
2707.8208,2838.4258,2884.3884,2755.2727,2816.8826,2814.1948,2822.6147,2506.1472,2729.5222,2675.3025,2629.5088,2682.1646,2646.9702
2243.1926,2299.946,2351.1394,2303.5085,2199.9,2242.8845,2241.787,2066.1504,2246.2446,2267.2258,2223.1025,2199.1333,2147.227
5910.24,6048.1475,6100.182,6141.2056,6017.2583,6077.2114,5999.027,5763.648,6121.2485,6108.173,5904.3335,6018.4976,6086.7866
4855.7007,4858.547,4829.4136,4893.633,4858.815,4885.524,4870.77,4901.1484,4861.9146,4888.63,4809.733,4879.8853,4852.4253
409.32834,414.6837,412.75616,380.1821,403.75558,389.1552,392.84564,377.4675,409.81955,378.44385,414.72858,400.8349,395.10706
1049.4308,1038.725,1046.2588,1042.3568,1042.8619,1050.8763,1050.5854,1051.2375,1044.7487,1048.3123,1048.127,1036.3833,1042.0778
2144.1086,2175.538,2158.466,2178.6152,2176.944,2175.2603,2171.3088,2164.5613,2174.7002,2186.8435,2137.0981,2187.0723,2189.742
2164.8235,2182.7593,2170.3325,2189.8945,2181.0725,2186.7349,2178.2092,2182.026,2184.0696,2196.6929,2144.477,2194.1575,2196.6636
3194.7659,3318.5508,3255.8433,3411.2092,3328.2341,3383.7637,3316.617,3354.9478,3350.7727,3424.5571,3026.1167,3371.9714,3400.0193
3194.7659,3318.5508,3255.8433,3411.2092,3328.2341,3383.7637,3316.617,3354.9478,3350.7727,3424.5571,3026.1167,3371.9714,3400.0193
11905.581,11910.541,11889.079,11937.663,11918.777,11934.49,11928.955,11945.255,11916.435,11930.407,11891.003,11940.91,11893.784
4422.2334,4469.549,4444.987,4390.7793,4425.265,4405.67,4423.3804,4395.681,4455.569,4406.1123,4475.617,4440.495,4468.1655
