V1,V2,V3,V4,V5,V6
7275.6963,7274.313,7273.5796,7276.656,7273.643,7277.7437
1442.2241,1426.0465,1479.3792,1386.1703,1455.9049,1476.5015
8733.803,8993.117,9228.338,9484.051,9716.622,9942.075
10074.344,10371.936,10580.788,10899.789,11180.395,11406.521
7488.994,7926.7524,8250.097,8546.963,8785.441,8987.318
4366.253,4620.325,4792.2383,4870.6836,5024.5137,5186.613
3902.4526,4064.294,4139.1724,4243.709,4335.5156,4487.146
2382.8374,2379.515,2380.5894,2373.4644,2375.6343,2374.876
2343.8,2390.3782,2419.4604,2433.64,2455.0615,2480.6543
2304.048,2307.5444,2320.0718,2324.1274,2317.34,2331.2117
1515.0793,1536.1371,1549.5137,1558.7814,1570.9031,1585.6564
2080.2795,2161.3845,2221.2898,2257.2222,2302.562,2347.6648
4642.626,4678.0176,4761.611,4757.34,4762.384,4839.0415
5180.225,5249.32,5337.4097,5396.989,5405.1387,5500.7925
5627.592,5756.4565,5991.4697,6034.7812,6176.659,6378.38
2523.0989,2517.0454,2520.2393,2505.0403,2497.569,2498.8271
3902.859,3959.0828,4025.2441,4075.5576,4053.0662,4162.527
3142.1943,3146.0896,3155.4197,3152.1768,3130.4614,3143.9773
3485.4563,3812.4602,3982.1057,4136.502,4364.1934,4599.121
6749.7017,6929.491,7090.2925,7190.992,7307.364,7454.559
10222.467,10784.646,11194.0625,11518.891,11842.99,12230.08
4686.354,4811.7,4876.5645,5114.9873,5165.091,5398.087
9314.184,9307.393,9326.574,9547.071,9453.19,9716.886
8780.287,8791.99,8765.928,9096.016,9041.104,9293.31
2566.6118,2653.9724,2707.295,2782.8635,2837.683,2934.961
7840.463,8025.2134,8114.685,8560.538,8623.318,9028.571
1869.5862,1908.2319,1931.543,2019.3624,2037.7146,2119.45
1793.7977,1823.8816,1846.4407,1927.8724,1939.2681,2003.905
4266.961,4310.208,4346.3896,4409.5107,4428.623,4494.5327
4639.536,4826.2793,4991.4272,5038.367,5136.3965,5227.8486
3641.6384,3623.812,3601.3728,3594.3977,3596.7683,3594.9292
5553.9053,5669.1724,5743.61,5786.722,5846.999,5931.1973
1294.981,1331.9935,1362.5364,1365.3883,1382.1094,1393.1311
1722.0402,1767.335,1793.1179,1796.6106,1808.1846,1829.6736
3519.9211,3626.3271,3697.5566,3737.8567,3796.6167,3862.5674
1181.8949,1199.2554,1209.7253,1217.4479,1224.4125,1239.4677
4137.5083,4250.1636,4324.944,4371.8447,4439.5415,4522.3647
2840.6577,2963.356,2828.3647,3445.0894,3467.7378,3419.4917
3812.9937,3865.5183,3954.297,3881.0972,3862.8276,3956.5
4814.7456,4887.4834,4983.492,5050.823,5059.5117,5190.2056
14702.591,14820.992,14942.775,15067.218,14989.232,15224.553
6110.0996,6484.4365,6962.4546,7210.161,7581.086,7926.1533
3049.7153,3198.7917,3395.6943,3519.25,3684.788,3841.9326
10448.819,10706.27,11086.012,11251.212,11486.8125,11808.666
10380.943,10600.991,10916.588,11059.407,11301.86,11582.564
6662.771,7033.176,7532.042,7715.9844,8140.1553,8506.95
6672.1465,7043.746,7542.33,7727.9736,8153.1953,8520.065
7171.9395,7173.2354,7136.927,7188.4385,7186.312,7185.965
2542.2195,2565.5784,2598.3752,2616.8794,2631.1792,2658.7336
18844.104,19039.06,19273.682,19444.6,19548.414,19807.422
8261.719,8324.991,8386.32,8454.831,8443.533,8546.542
19077.553,20717.707,22151.76,22980.852,24008.537,25073.727
22152.34,24844.926,26977.219,28257.445,29918.203,31686.945
9611.695,10407.395,11426.573,12021.97,12872.349,13659.069
2968.5618,3246.0396,3552.3323,3737.0134,3976.681,4192.133
13284.919,14830.517,16382.084,17273.264,18389.152,19504.639
2225.4722,2375.011,2543.9258,2642.0334,2779.3472,2903.6394
10139.489,10273.953,10425.477,10450.228,10455.697,10599.905
10159.296,10278.757,10435.447,10510.272,10641.999,10783.173
10336.112,10541.564,10821.867,10960.527,11187.396,11461.316
9748.612,9875.658,9952.333,9912.539,10076.123,10053.262
9816.809,9825.486,10133.451,10162.431,9963.773,10515.039
10395.967,10656.124,11056.89,11456.854,11746.79,12256.141
13891.91,14381.783,15285.827,15370.539,15991.529,16380.039
11112.154,11545.838,12468.82,12654.623,13193.09,13974.367
10647.602,11021.456,11386.86,11717.749,12001.159,12426.652
9971.806,9981.174,9983.013,10012.432,9967.849,10023.596
10065.045,10056.333,10040.036,10044.574,10035.478,10037.89
10379.761,10575.217,10842.303,10977.999,11031.848,11340.559
10030.303,10013.561,10012.156,9990.869,10017.412,10045.679
9895.648,9861.974,10062.063,9936.129,9930.127,10098.197
10628.218,11080.329,11818.765,12043.09,12468.967,12951.627
10217.672,10400.083,10418.827,10330.801,10211.621,10223.592
9966.438,10033.057,10029.738,9939.95,9781.423,9730.398
9954.76,10001.154,10004.15,10001.325,9924.93,9920.238
10076.219,10156.294,10255.658,10228.998,10205.242,10275.719
10108.206,10315.884,10445.928,10740.873,11000.752,11211.359
10084.059,10287.188,10646.986,10789.394,10895.4375,11237.211
4119.298,4044.5989,3930.205,4097.3076,3853.378,3954.3228
2886.3662,2942.5796,3407.5413,3188.6194,3036.633,3084.5483
4659.13,4869.966,5203.5464,5278.795,5533.7256,5725.3
11035.874,10990.115,11019.174,10984.4375,11028.641,11098.005
9799.396,10035.129,10396.506,10593.313,10729.488,11126.959
3717.2112,3710.6658,3719.0505,3711.8452,3720.0347,3728.6267
1697.2373,1768.0818,1770.3525,1846.6838,1891.9558,1906.0973
2408.6174,2381.2278,2410.3928,2357.4387,2349.4585,2359.3606
9686.028,9547.15,9492.93,9798.741,9688.385,9850.239
8941.981,9033.867,8975.336,9249.529,9059.278,9150.439
862.8188,800.0512,745.08154,851.2792,743.62573,834.5231
5925.836,5903.615,5956.603,5856.2144,5853.414,5853.832
8158.5205,8203.516,8314.456,8440.75,8555.796,8756.57
1993.486,1971.387,1981.8857,1993.9158,1983.2985,1976.2228
8119.16,8082.105,8081.5815,8063.085,8055.0186,8090.8164
6713.236,6713.8765,6713.669,6726.871,6717.4966,6716.766
6480.6606,6471.5127,6466.75,6447.89,6451.7056,6452.78
7449.46,7531.898,7655.5244,7632.9277,7645.2354,7702.909
6371.704,6375.4707,6358.226,6391.215,6385.4917,6388.84
8711.151,8728.082,8692.74,8765.224,8685.044,8712.334
8087.2676,8102.121,8086.15,8122.398,8095.245,8113.6846
8180.5366,8263.435,8287.096,8320.794,8267.942,8239.133
1557.4062,1562.0632,1563.591,1524.1367,1528.5178,1526.5918
8896.477,8883.143,8844.425,8906.891,8889.425,8913.331
3503.7837,3549.9197,3618.004,3525.3691,3611.102,3518.782
1807.2112,1859.3727,1909.7366,1854.0237,1883.8993,1917.2421
2073.6133,2087.443,2082.9517,2098.4404,2091.768,2082.9397
2082.6787,2094.4678,2081.399,2130.9202,2105.7207,2129.9126
3126.2065,3167.7612,3213.9978,3209.2888,3195.498,3161.8606
1221.1962,1257.0374,1220.9824,1268.1185,1254.4205,1232.6426
2508.9734,2510.5518,2519.5293,2523.6812,2488.037,2472.7285
1918.0276,1919.2963,1915.0803,1926.843,1905.0251,1903.6615
2716.186,2732.9167,2764.9426,2700.8965,2704.662,2698.3555
1216.7268,1227.6447,1208.4963,1214.3528,1216.8523,1204.9634
1816.5502,1813.0311,1813.2048,1822.5908,1816.2113,1823.5242
1960.1012,1961.91,1945.0789,1953.9734,1951.3464,1948.1073
1615.4553,1616.847,1619.8345,1610.8552,1615.068,1617.6293
2210.6719,2193.827,2173.8057,2180.4973,2165.8735,2185.892
2062.2947,2131.7773,2160.042,2049.557,2098.268,2061.7024
1805.6226,1825.6187,1848.5392,1781.3994,1816.372,1789.9648
2478.3633,2482.4216,2501.7654,2472.2173,2477.5706,2477.647
1877.2627,1895.0629,1832.6136,1754.1803,1765.6759,1747.908
3490.3882,3469.4517,3516.9238,3362.0886,3397.7993,3398.9175
2052.0295,2017.181,2028.8441,1977.5807,1979.613,1979.5116
2296.7285,2327.4941,2334.4722,2342.4714,2415.2268,2387.7307
2269.701,2332.1997,2366.1836,2315.405,2392.8696,2259.9875
8004.373,8025.4243,8046.762,8033.327,8047.4297,8037.0205
4487.286,4481.301,4442.9004,4455.2925,4458.6885,4448.486
7123.9463,7151.982,7131.008,7151.063,7111.536,7114.5312
9430.809,9415.246,9505.027,9465.218,9460.768,9509.573
3355.9795,3367.002,3442.0688,3423.6597,3427.2305,3409.17
6778.566,6760.4556,6755.125,6752.7183,6754.3906,6776.4194
8261.504,8242.094,8237.688,8217.5205,8235.51,8236.942
7245.6777,7248.1143,7257.2866,7250.143,7249.1895,7247.889
5163.58,5412.1333,5740.8877,5839.6377,5777.9287,6199.842
11253.54,11764.0625,12597.564,12854.113,13373.972,13888.749
9054.753,9646.898,10142.589,10416.818,10767.229,11143.107
3570.907,3763.9863,3982.599,4129.6943,4344.2227,4459.8853
3459.7288,3601.503,3815.7383,3863.3127,3983.9128,4107.9287
11681.339,11786.349,11950.59,12068.072,12236.428,12550.158
10597.646,11276.927,11697.619,12164.061,12568.973,12906.705
6417.506,6725.609,7031.318,7144.9053,7331.078,7478.5835
4432.599,4595.0293,4877.542,4892.0312,5054.02,5326.8125
4519.592,4494.613,4553.39,4469.16,4458.618,4522.7163
4797.937,5083.3564,5590.3755,5490.993,5734.8584,5971.5645
5339.528,5557.8447,5907.5356,5949.395,6156.4146,6348.6963
13637.683,14539.467,15609.773,15933.859,16556.184,17148.6
7663.43,7539.8564,7590.5923,7691.1514,7602.941,7876.1704
2349.9626,2497.0244,2659.032,2771.5552,2892.997,3005.2737
6779.8037,6933.0513,7266.909,7128.9487,7257.843,7377.9014
3018.1382,3165.6743,3356.9717,3437.0845,3610.339,3737.7192
8907.506,9377.637,9556.887,9346.25,9790.495,9912.291
2053.8286,2131.058,2233.9897,2247.8318,2262.3604,2352.2795
6874.719,6927.2466,7306.0146,6916.311,7087.4106,7201.583
10539.581,11047.104,11755.744,11897.793,12327.92,12753.436
3292.375,3329.2683,3334.1528,3305.7446,3303.6736,3280.4985
12810.285,13461.086,14658.613,14544.989,15073.037,15224.871
3424.199,3568.784,3766.942,3835.3164,3958.4438,4068.5586
3316.371,3494.461,3702.253,3840.129,4041.194,4147.299
3456.9175,3597.5813,3812.3008,3858.878,3978.8965,4103.2627
5585.967,5969.0312,6433.4375,6526.2466,6775.516,7092.2466
3158.2007,3253.3477,3374.1262,3384.627,3463.6458,3537.2744
8975.362,8955.8,8934.971,9013.49,8958.938,9040.191
11870.549,12463.496,12429.724,13220.674,13613.969,13885.471
3140.4136,3318.5044,3406.174,3581.2832,3709.6313,3838.759
7177.117,7372.9336,7752.655,7362.3257,7522.4336,7490.3936
10267.196,10730.032,11296.971,11462.802,11882.948,12264.225
17094.453,18355.434,19828.578,20062.27,21006.578,22008.55
13948.581,14494.779,15132.192,15239.822,15914.212,16223.369
3482.965,3682.0337,3880.171,3921.0935,4052.3206,4176.0815
9082.661,9513.154,10080.984,10346.92,10767.889,11182.64
6794.9062,7157.759,7512.778,7677.627,7927.3594,8174.831
3322.9414,3439.9924,3580.4248,3642.8555,3779.5862,3832.9434
2088.898,2105.8232,2120.8972,2068.267,2082.5557,2067.063
18758.979,19246.8,19886.24,20050.385,20536.836,20746.34
3323.417,3416.7634,3549.3945,3582.5708,3630.5293,3730.7832
3484.7666,3500.1401,3502.8982,3500.2302,3501.246,3496.4563
1144.9464,1140.9738,1138.2671,1137.2231,1134.41,1132.339
4158.91,4287.2925,4468.88,4550.836,4609.5825,4797.797
1737.727,1836.5686,1983.0103,1976.7151,2058.7754,2159.356
1951.9526,1989.7595,2012.1884,2003.7703,2009.6179,2003.9958
4095.7498,4204.431,4386.5566,4302.1416,4461.9375,4523.5273
9170.102,9446.374,9823.824,10014.403,10256.474,10559.036
2299.126,2359.1155,2418.5742,2439.1,2410.9243,2471.1343
11874.107,12225.033,12600.445,12819.025,13055.885,13309.552
2040.9973,2068.7478,2103.017,2125.9075,2157.0178,2184.5388
1337.1659,1337.9429,1338.5405,1336.611,1338.1084,1337.8615
2057.8005,2068.1943,2079.3127,2086.7893,2090.7488,2102.797
4613.8877,4638.1533,4670.2354,4687.321,4718.167,4745.2617
2221.684,2221.8342,2222.101,2222.3198,2222.7478,2222.4888
10115.618,10248.693,10403.512,10516.379,10643.676,10771.705
6869.9507,6513.5845,7401.6367,6210.3687,6710.0786,6931.324
4264.491,4441.6206,4435.946,4554.3525,4644.8584,4653.5503
5094.1196,5039.011,5018.6685,4940.5713,4938.5166,4921.528
10105.26,10138.042,10149.729,9935.269,10055.651,9908.709
8260.504,8504.861,8642.717,8388.103,8536.622,8417.547
11701.205,11984.874,12263.773,12095.832,12427.197,12445.174
9525.351,9598.547,9624.589,9478.285,9749.482,9695.456
3020.4297,3017.2827,3184.1548,2980.1704,3080.9712,3055.2578
5052.543,5078.919,5279.761,4978.861,5008.22,4910.7383
6689.4287,6711.4355,6733.3413,6607.6245,6614.3184,6624.536
4488.619,4575.9116,4595.642,4470.2495,4493.396,4438.2617
