V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
37833.035,37791.71,37820.57,37762.594,37838.418,37852.723,37824.85,37813.78,37791.355,37779.844,37858.94,37826.375,37757.582
3780.016,3772.468,3779.7705,3773.4658,3780.8994,3778.7493,3775.9749,3776.4763,3775.0857,3773.3955,3781.6301,3780.4565,3771.9314
9546.544,9553.394,9540.276,9548.96,9550.499,9547.055,9541.838,9546.461,9546.944,9552.808,9526.95,9554.822,9549.638
2317.1575,2312.3433,2307.3398,2273.248,2313.544,2297.887,2313.4702,2277.8438,2302.7463,2271.4263,2323.8484,2319.454,2299.742
1691.6539,1691.6311,1700.6514,1628.0916,1710.5801,1698.4937,1695.623,1646.4464,1650.9205,1677.2952,1695.9908,1686.6523,1679.8925
568.74493,569.9485,573.8058,574.4201,572.85046,568.7096,574.28516,552.5261,569.2406,545.00745,571.42145,557.06665,554.97314
2742.74,2796.3098,2771.9807,2763.0024,2777.8926,2759.4006,2767.994,2645.456,2768.3657,2757.295,2695.1445,2741.0496,2739.501
2235.8003,2250.4739,2233.6487,2217.7327,2249.8909,2220.826,2196.918,2169.1914,2208.6777,2217.7854,2204.6838,2233.7358,2199.6863
5984.942,5993.931,5965.9194,5970.805,5953.2183,5964.788,5938.4355,5886.352,5960.106,5965.273,5956.7236,5986.2515,5968.058
4818.1084,4841.518,4818.8076,4831.9844,4822.8223,4829.092,4821.1313,4832.4673,4835.192,4830.093,4803.4966,4831.144,4825.23
413.69556,408.87097,410.13788,399.20218,411.52682,407.50354,408.23767,400.3922,408.23135,399.18823,410.46472,410.4829,406.92856
1044.0017,1041.2201,1043.296,1043.1025,1043.9574,1044.9794,1044.3423,1043.7546,1044.0908,1043.5188,1043.2083,1040.8125,1042.602
2152.0928,2163.8535,2156.7961,2159.2556,2156.5825,2158.2373,2158.6846,2153.044,2163.6072,2160.9426,2148.9688,2161.8733,2162.5002
2163.11,2171.7954,2163.968,2167.2896,2163.8882,2165.8076,2168.2874,2162.7805,2172.0935,2168.9868,2156.234,2170.233,2169.7341
3149.5166,3240.5486,3183.6392,3221.994,3177.486,3205.8162,3186.1292,3184.6677,3242.7617,3216.9395,3112.084,3213.0764,3214.8472
3149.5166,3240.5486,3183.6392,3221.994,3177.486,3205.8162,3186.1292,3184.6677,3242.7617,3216.9395,3112.084,3213.0764,3214.8472
11885.36,11903.162,11886.725,11896.527,11890.198,11893.933,11888.703,11894.734,11903.098,11894.093,11880.34,11898.213,11891.632
4457.2104,4451.617,4458.625,4434.68,4451.0947,4446.9834,4454.7344,4439.615,4450.784,4444.693,4460.855,4455.674,4456.566
2872.0444,2875.6616,2871.045,2821.1155,2903.1108,2894.352,2911.706,2754.8545,2937.5007,2816.8286,2902.4639,2881.081,2910.88
4371.1245,4376.465,4382.438,4318.5757,4414.576,4390.076,4386.922,4274.93,4340.4927,4342.5137,4373.0327,4389.48,4365.8696
1993.3328,2014.3273,2004.0978,1951.2094,2016.0742,2010.6926,2025.237,1964.8354,1978.862,2021.5546,2005.478,1994.1921,2028.5471
3448.0322,3512.3752,3477.0273,3440.5007,3420.3818,3433.3367,3459.2886,3395.0881,3442.1763,3394.5635,3457.9453,3435.0059,3422.4631
805.74945,809.43286,806.4125,801.47266,808.35815,806.9833,810.3033,798.3655,809.5773,801.12695,808.678,808.0038,801.04065
6342.4663,6384.5396,6353.519,6328.0474,6372.6494,6366.192,6403.6055,6158.537,6494.2256,6360.628,6372.162,6324.8784,6397.0244
983.89905,995.64465,988.5885,988.6468,986.78314,984.7537,985.4644,972.92847,989.3757,989.6149,970.60803,989.4412,987.4313
2920.456,2943.8809,2930.9253,2896.1863,2930.6155,2928.2249,2928.4104,2881.4065,2896.8562,2905.6235,2920.0776,2935.5613,2922.9207
2137.9697,2137.0027,2131.452,2121.781,2168.51,2168.6213,2136.2605,1992.2687,2125.5488,2058.4448,2157.448,2090.0813,2149.1416
2868.9814,3047.1545,2993.747,2989.968,2980.5068,2962.7046,2970.6846,2744.9258,3031.6946,3005.6638,2869.7803,2992.9075,3017.5413
645.85876,646.26117,643.47675,645.75085,642.73505,640.56805,645.35895,628.93756,646.4633,640.487,653.3514,634.66785,645.2493
3620.7107,3672.5486,3664.9666,3599.8616,3592.5234,3593.3267,3642.4468,3581.7659,3619.0183,3589.875,3621.0544,3612.2297,3630.9775
732.8768,737.6118,740.91833,730.03436,735.1664,741.5112,733.5529,712.90045,736.3529,735.1802,731.8285,722.2282,733.7412
3712.3909,3787.7793,3734.294,3746.1592,3729.0293,3753.297,3743.6821,3644.6074,3765.8486,3756.8354,3711.4434,3749.0557,3705.8003
1516.5688,1513.8131,1517.8567,1515.616,1525.4384,1518.5107,1517.0798,1479.744,1516.2941,1491.3086,1517.1556,1521.2875,1471.6716
1099.5723,1100.3331,1101.3335,1097.0942,1101.3234,1100.2751,1093.5203,1085.2968,1095.4989,1095.3229,1099.4049,1098.2739,1093.4261
1127.3992,1114.3398,1114.7921,1088.4492,1131.8545,1118.301,1117.6259,1088.2914,1098.9602,1087.0093,1116.7859,1122.1392,1112.0176
15352.572,14933.41,15597.588,15346.208,15236.121,15374.975,15330.14,15276.901,15257.665,15334.801,15335.097,15099.865,15261.224
2873.0745,2870.987,2871.3357,2871.0125,2871.7883,2870.589,2872.9285,2864.143,2871.8293,2872.147,2875.63,2869.93,2872.5876
3162.4512,3158.9243,3154.6929,3144.319,3158.848,3151.115,3159.9246,3145.2117,3158.297,3145.3716,3163.3147,3157.534,3158.377
5608.133,5614.558,5606.108,5613.836,5608.272,5611.811,5610.769,5613.299,5609.205,5614.919,5600.9683,5611.0435,5613.091
5602.789,5609.147,5600.7344,5608.4,5602.993,5606.3843,5605.517,5607.9336,5603.8813,5609.55,5595.5664,5605.7314,5607.759
6185.943,6187.37,6181.659,6187.8657,6186.4756,6188.5547,6188.724,6187.2617,6188.795,6186.9155,6190.1943,6188.887,6187.674
6197.812,6199.221,6193.879,6199.7803,6198.147,6200.6924,6200.2744,6199.27,6200.407,6198.9414,6201.881,6200.319,6199.464
6191.8857,6193.3135,6187.781,6193.827,6192.314,6194.6377,6194.505,6193.279,6194.628,6192.9556,6196.048,6194.625,6193.5933
5597.433,5603.725,5595.338,5602.943,5597.68,5600.938,5600.2446,5602.548,5598.5454,5604.1636,5590.1514,5600.408,5602.4087
2949.4028,2943.5415,2935.6794,2933.0688,2945.5735,2940.543,2946.8247,2936.4473,2945.7546,2939.287,2946.4426,2944.9995,2948.9763
3278.7493,3272.646,3282.8823,3282.0022,3284.4568,3282.6199,3284.644,3281.132,3275.209,3282.586,3281.89,3278.9622,3281.8708
2948.2039,2942.3064,2934.4893,2931.9026,2944.3823,2939.37,2945.6218,2935.2466,2944.5935,2938.139,2945.2422,2943.8032,2947.799
2967.7515,2972.421,2972.775,2970.5042,2965.4482,2968.6494,2973.3835,2972.5276,2967.4644,2972.5122,2969.644,2969.4336,2969.584
3292.4146,3285.3818,3278.5864,3276.6445,3288.8423,3284.1868,3290.5144,3282.1287,3288.442,3284.1008,3290.8574,3289.4878,3293.4094
3293.7834,3286.755,3279.9033,3277.9294,3290.1753,3285.4873,3291.878,3283.4563,3289.724,3285.3728,3292.2046,3290.8206,3294.7104
6610.0884,6615.13,6622.8657,6617.087,6614.8525,6614.469,6612.859,6613.24,6615.445,6615.1743,6615.3354,6616.7764,6621.0957
