V1,V2,V3,V4,V5,V6,V7,V8
6854.4727,6832.543,6800.666,6836.9116,6851.199,6830.3325,6850.4697,6872.0093
7080.5234,7088.7974,7071.305,7078.6587,7075.276,7085.7803,7108.7437,7092.9014
7214.325,7228.9253,7199.392,7198.8057,7215.0654,7244.013,7212.0474,7222.8267
7694.9854,7713.579,7696.3706,7694.2935,7697.7036,7718.893,7716.207,7702.484
1106.7594,1059.804,1146.459,1225.4617,1093.604,1045.3649,1141.3187,1187.7114
9936.326,9948.218,9982.688,10026.17,10011.366,9985.132,10044.628,10037.429
3340.2087,3333.6372,3336.3289,3336.1257,3336.1477,3343.4302,3327.807,3334.338
2627.051,2627.3713,2638.6318,2655.7031,2644.4268,2629.6362,2650.0525,2654.8599
2499.0327,2492.774,2493.5498,2507.7412,2502.9702,2493.8967,2495.8872,2501.7053
2540.7585,2530.7017,2542.3098,2549.273,2536.8806,2528.515,2542.5618,2543.9832
1154.5753,1150.4677,1150.7598,1153.0151,1152.3754,1151.2706,1152.0533,1151.63
3235.944,3142.509,3215.7869,3333.8423,3224.494,3135.5427,3224.2417,3305.88
1789.2722,1792.9302,1799.2126,1801.1516,1809.2058,1811.1628,1813.641,1804.9114
12895.186,12973.361,12926.407,13137.536,13052.012,13008.544,12898.632,12858.758
1234.7852,1238.0591,1276.5219,1307.3956,1240.0913,1241.067,1291.7794,1302.514
2079.1025,2097.6897,2177.67,2170.299,2122.0574,2145.303,2200.643,2146.7095
2494.6829,2491.9949,2479.1543,2506.1387,2508.1074,2492.9119,2481.9402,2496.7637
4737.687,4705.6514,4776.4854,4808.981,4727.6113,4708.5337,4785.141,4765.5205
5880.119,5913.212,5920.045,5967.096,5965.9316,5941.4316,5969.572,5968.0234
6357.3687,6344.0913,6341.626,6398.139,6378.3447,6331.8867,6332.754,6366.393
9841.846,9854.116,9879.476,9960.155,9926.543,9871.742,9904.451,9937.413
5027.7314,5046.177,5053.674,5133.912,5011.369,5031.55,5029.1123,5047.4404
6055.481,6044.2324,6079.5444,6154.6533,6096.419,6038.026,6105.683,6133.5283
2334.2168,2331.662,2343.237,2343.4314,2336.7507,2332.7163,2340.9578,2334.7954
1370.0759,1366.5558,1373.6085,1373.2522,1367.433,1367.8687,1371.5636,1369.3071
7755.8193,7649.2607,7719.8647,8117.887,7704.1045,7612.8506,7816.8276,8038.5117
9140.427,9108.766,9201.45,9167.059,9120.1045,9161.944,9145.17,9159.318
5051.5747,5088.1387,5034.946,5044.329,5006.914,5058.1797,5047.9165,4954.0767
1888.3097,1871.0858,1886.2795,1878.5549,1879.4214,1879.5262,1886.9247,1871.8733
3100.4631,3099.3557,3086.3079,3088.6362,3097.0295,3102.631,3090.45,3094.7002
2479.3796,2479.551,2479.2617,2477.8203,2477.0254,2490.3923,2480.153,2477.2947
4735.463,4731.7793,4736.65,4738.4346,4750.1934,4739.603,4755.8345,4734.159
