V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
594.9269,645.06995,638.1431,581.41284,641.27765,581.57837,582.5426,576.5444,640.2069,577.00104,648.05817,652.15424,640.49066,644.83655,651.7115,633.8213,644.7089,650.84827,656.8547,654.16956,642.9365,655.58813,615.50134,639.81433,593.59186,607.6581,596.5449,640.2596,581.64856,578.3201,584.3267,590.6341,597.7644,638.46674,643.4458,616.52966,645.8959,651.5466,649.9313,641.35645,656.2871,644.991,638.9358,635.0357,611.34235,614.4933,639.80865,609.43243
2652.145,2851.9841,2778.462,2582.9849,2825.1472,2587.2327,2591.5308,2552.3481,2781.542,2552.3398,2855.0571,2872.8364,2796.1326,2839.1724,2860.785,2791.218,2847.6252,2868.8958,2900.5898,2885.0356,2843.121,2898.9153,2709.9304,2824.1697,2642.065,2727.284,2664.769,2825.7173,2576.221,2570.605,2590.2253,2629.8367,2625.8533,2822.0125,2833.6426,2715.2761,2839.5522,2871.5066,2868.8909,2838.2896,2889.184,2846.2607,2857.6475,2824.4248,2714.1653,2736.4668,2825.656,2701.0854
1056.6261,1099.2335,1083.6304,1026.3794,1088.4503,1049.9993,1036.6005,1008.14685,1085.1108,1007.5352,1095.1686,1093.723,1029.0723,1050.7496,1092.2205,1094.5472,1092.161,1095.4142,1110.7582,1109.3086,1088.968,1109.9905,1078.6393,1088.4955,1073.1863,1100.6107,1056.5217,1089.4895,1021.6448,1013.9806,1020.327,1032.8251,1031.8331,1096.6771,1096.355,1037.9788,1078.339,1097.9634,1096.4603,1090.0452,1103.8876,1094.3706,1093.4291,1089.4689,1058.4279,1089.4054,1088.9532,1079.52
4670.8716,4634.4087,4578.581,4369.4634,4655.2017,4481.947,4366.5815,4282.771,4668.898,4267.0234,4663.927,4687.9805,4376.2134,4458.509,4598.822,4680.6016,4617.0293,4690.455,4740.758,4727.271,4654.2554,4765.3633,4696.641,4648.479,4514.0767,4699.6733,4688.121,4658.5107,4348.3457,4337.4634,4374.2627,4384.8706,4324.552,4562.817,4657.1387,4468.3105,4472.076,4684.1445,4695.2275,4615.112,4705.535,4670.3193,4678.689,4673.5874,4489.032,4596.903,4649.3716,4553.5493
2399.4016,2398.326,2356.302,2115.1243,2374.4114,2370.4758,2158.52,2044.4443,2379.3982,2027.6118,2389.0168,2380.348,2109.8328,2152.1514,2373.4578,2398.3215,2316.435,2390.476,2451.9507,2456.478,2362.0396,2466.9304,2387.4292,2373.4387,2377.8762,2415.0657,2304.2307,2372.5981,2114.9875,2064.7126,2091.241,2144.4026,2094.1216,2372.2087,2390.273,2165.2485,2224.1836,2391.7454,2416.5671,2361.0916,2429.0293,2387.6414,2414.8887,2371.3823,2218.4902,2383.985,2382.3616,2347.5276
5806.633,6105.4243,6104.0273,6070.95,6071.664,5818.7437,5940.1826,6096.826,6092.564,6155.902,6114.7437,6135.5674,6134.6743,6162.2275,6158.6304,6041.331,6122.222,6093.9395,6077.1265,5886.423,5921.5884,5795.1084,5890.13,5913.81,5867.7124,5789.218,5879.478,6017.079,6132.498,6043.6187,6080.1694,6098.6777,6151.172,6106.527,6106.5537,6096.951,6142.6885,6149.158,5952.179,6097.5747,6150.772,5949.7393,5871.6743,5850.6714,6068.2236,6001.1235,6010.8706,5952.7407
36774.125,36856.195,36556.316,34443.76,36539.28,36621.12,34672.918,33661.586,36579.797,33489.863,36628.254,36576.297,34166.492,34569.906,35957.734,36880.336,35656.04,36704.67,37287.59,37318.477,36497.312,37459.125,36930.992,36584.746,36960.53,37052.145,36678.312,36594.11,34430.438,33911.45,34149.863,34416.586,34052.56,36547.22,36678.574,34673.24,35009.254,36568.41,36904.676,35944.055,37025.535,36649.605,36909.332,36602.266,35147.527,36744.13,36569.246,36136.95
27258.621,29504.697,29309.473,26960.346,29368.387,26814.3,27120.248,26675.736,29173.93,26678.137,29581.893,29748.549,29264.762,29414.7,29689.277,28639.375,29544.639,29689.094,29933.66,29793.998,29314.152,29800.012,27761.107,29236.07,27395.488,27791.527,27330.668,29244.27,26880.115,26785.957,26951.283,27503.951,28029.588,29334.928,29436.94,28322.602,29544.057,29745.482,29592.348,29395.236,29869.875,29449.55,29171.557,28512.502,28975.268,28272.908,29202.512,28313.086
33489.957,35301.633,34812.76,32928.75,35102.33,32862.543,33034.06,32605.947,34861.297,32615.752,35301.22,35497.582,34411.445,35223.914,35351.75,34669.9,35270.56,35441.293,35715.742,35544.37,35167.69,35718.105,34047.69,35052.215,33427.91,34169.34,33640.84,35056.984,32866.16,32801.254,32991.91,33359.91,33283.695,35038.785,35148.457,34093.254,35148.348,35476.484,35412.984,35146.87,35607.195,35214.816,35342.64,35019.184,34045.086,34348.766,35051.75,34017.516
410.54935,416.2118,414.58414,405.79315,414.16104,409.99466,408.04736,402.49194,414.665,402.3143,416.00034,415.4305,405.2409,408.97177,415.52158,415.62933,415.24878,416.3064,418.06674,417.66583,414.52002,418.39246,411.92926,414.92572,411.15308,416.0918,409.64603,414.88522,405.1927,403.46112,404.80295,406.3677,405.88516,415.8437,415.80087,408.77112,411.07675,415.7886,416.86383,415.07953,416.81137,415.242,414.86453,413.34537,410.9633,415.35602,414.78705,413.61084
