V1,V2,V3,V4,V5,V6
7234.118,7227.641,7222.54,7230.937,7239.5615,7247.8936
1689.7777,1660.3965,1675.0682,1507.2949,1611.742,1617.085
8841.796,9141.144,9396.421,9695.701,10047.495,10280.34
10193.427,10564.082,10827.414,11251.078,11620.729,11833.383
7515.3735,7996.814,8355.877,8791.71,9193.226,9333.004
4398.9487,4672.77,4826.0957,4957.4946,5073.3047,5190.1504
3857.7273,4010.918,4029.0254,4181.943,4202.789,4313.5264
2382.8872,2376.8364,2370.3633,2368.76,2368.0918,2367.594
2351.1714,2405.9749,2434.1382,2447.8994,2463.9275,2479.756
2243.4,2199.17,2188.636,2154.8538,2149.3591,2145.708
1513.9918,1538.3558,1550.4973,1562.9148,1571.5042,1582.6412
2091.6602,2195.9587,2257.0571,2299.5806,2347.084,2378.014
4694.3433,4742.8247,4784.9805,4837.93,4883.149,4978.901
5186.4863,5247.395,5308.932,5364.4854,5429.12,5531.83
5637.609,5781.4663,5970.375,6047.712,6266.9365,6502.5527
2487.4463,2480.106,2475.7065,2482.0317,2488.6404,2495.0288
3886.4521,3932.9917,3967.1423,4014.4429,4045.0046,4113.7275
3124.9124,3118.059,3108.6216,3107.4624,3120.7773,3132.177
3554.9897,3855.9395,4016.9358,4283.6494,4417.3696,4592.9893
6791.5464,6986.03,7139.181,7320.9775,7415.715,7526.1924
10230.345,10811.993,11195.228,11705.926,11987.372,12274.248
4477.56,4520.4834,4408.78,4495.664,4547.0283,4577.2686
9005.001,8686.748,8631.15,8183.136,8317.832,8309.465
8082.9634,7775.768,7676.2246,7171.0337,7283.1675,7213.7017
2520.5422,2591.4614,2650.5205,2767.5046,2806.309,2888.5264
7522.091,7624.6445,7451.8423,7699.6353,7787.7,7862.0186
1806.157,1835.4445,1806.1011,1863.8175,1874.3931,1898.3179
1737.5696,1756.4817,1732.9734,1750.4658,1763.4661,1763.891
4216.717,4239.2183,4214.3047,4256.8076,4245.686,4275.56
4668.9844,4902.782,5066.5596,5104.138,5225.406,5278.196
3620.763,3589.6016,3560.3008,3559.8801,3559.6165,3558.4124
5565.3467,5688.5903,5752.4434,5812.709,5847.9424,5903.6304
1296.5309,1334.0991,1366.1986,1364.7234,1390.8618,1391.5911
1721.3115,1769.1686,1798.1367,1792.9253,1811.5758,1814.7051
3528.899,3649.85,3715.3962,3769.901,3817.3782,3864.8184
1179.9261,1199.2225,1205.7041,1214.593,1217.7878,1225.8324
4139.481,4258.5527,4322.592,4400.0625,4444.3013,4506.211
2115.3633,2072.5918,2033.1484,2656.2368,2767.8462,2783.3472
3878.3638,3941.4412,3980.8306,3992.6448,4034.8171,4046.2776
4840.7676,4926.888,4991.509,5104.253,5173.6763,5295.1035
14759.575,14880.285,14939.036,15100.117,15180.141,15340.262
6240.0493,6726.1143,7231.0605,7633.2114,8036.3013,8314.402
3091.7976,3265.2532,3459.1748,3635.966,3851.7915,4007.251
10560.172,10900.073,11220.164,11579.573,12019.001,12325.182
10473.054,10758.27,11038.375,11348.716,11703.986,11998.407
6857.3237,7371.1533,7937.464,8380.904,8931.283,9285.891
6867.0967,7382.4297,7949.085,8394.592,8945.46,9299.431
7041.0312,7026.1123,7019.9385,7098.8315,7069.6777,7105.8613
2541.5212,2568.3347,2596.8867,2616.134,2651.4026,2674.2996
18857.996,19067.293,19270.652,19429.89,19693.422,19914.73
8264.668,8320.174,8370.219,8409.556,8457.02,8526.421
19432.312,21326.71,22930.93,24162.785,25287.166,26111.0
23070.592,25645.383,27780.035,29900.598,31168.617,32369.543
9844.219,10865.182,11903.655,13002.29,13882.102,14557.569
3048.3687,3387.4639,3697.991,3987.5354,4236.7793,4406.5405
13836.239,15675.149,17230.453,18527.742,19625.076,20446.332
2294.0562,2501.3455,2669.8506,2817.5178,2948.4385,3038.3145
10123.18,10269.828,10376.662,10488.083,10577.895,10735.279
10230.307,10371.66,10511.308,10647.938,10812.477,10956.0
10418.673,10678.833,10943.309,11223.077,11528.763,11831.648
9717.745,9767.583,9839.899,9821.111,9942.063,10106.845
8945.048,8862.185,8626.915,8727.277,8850.503,9329.986
10634.361,11010.988,11301.794,11849.111,12302.299,12787.926
13915.188,14378.464,15081.742,15432.68,16128.466,16450.395
11245.8545,11746.609,12438.787,13015.481,13557.762,14196.875
10788.35,11259.072,11673.398,12220.963,12488.412,12845.395
9876.846,9867.526,9826.537,9826.641,9842.913,9859.401
9944.513,9933.097,9904.677,9929.749,9953.746,9956.576
10390.492,10611.501,10795.076,11009.927,11224.671,11415.292
10021.487,9996.555,9999.851,10005.993,10023.809,10066.456
9948.274,9884.961,9885.901,9877.649,9927.609,10069.972
10800.875,11415.86,12186.198,12525.609,13073.088,13429.568
10273.834,10389.799,10260.863,10261.759,10095.874,10036.734
10123.672,10115.214,10171.257,10111.076,10052.744,9962.13
10058.024,10071.938,10088.009,10067.475,10018.209,9991.669
10029.534,10026.334,10030.006,9952.363,9948.159,9948.734
10366.736,10610.691,10753.299,11127.641,11472.197,11659.882
10105.753,10365.92,10577.365,10863.736,11093.178,11387.904
3943.808,3841.0913,3708.4058,3827.829,3848.578,3815.8132
3735.2522,3691.4265,4128.778,3984.1992,3937.5125,3888.2812
4742.606,5014.129,5324.689,5547.9424,5884.852,6028.793
10644.793,10590.213,10543.016,10620.488,10746.145,10884.998
9864.074,10171.111,10443.451,10813.494,11120.963,11535.911
3700.0022,3698.7927,3690.7654,3694.4023,3696.0974,3696.8003
1642.8508,1713.9507,1730.7808,1805.0538,1860.1855,1854.1342
2524.311,2484.6982,2500.4644,2417.951,2407.6008,2440.7441
9212.557,9113.355,9073.246,9162.266,9141.71,9476.053
9329.296,9370.033,9503.596,9469.351,9572.691,9428.839
634.3863,579.73596,481.62073,569.26843,606.8867,632.45807
