V1,V2,V3,V4,V5,V6,V7,V8
6916.88,6887.3325,6873.533,6873.043,6898.462,6893.964,6914.811,6952.244
7130.582,7136.109,7115.0933,7095.9287,7115.3555,7130.4175,7155.847,7155.1396
7191.7954,7206.745,7207.2876,7211.119,7247.7983,7211.7695,7299.3833,7288.389
7758.8374,7767.648,7759.002,7728.5557,7741.6113,7776.5693,7766.5767,7766.962
1044.3481,1036.9584,1093.3759,1258.6344,1017.20776,1015.6126,1075.9467,1205.3365
9899.883,9915.789,9987.093,10018.211,10014.16,9921.427,10005.722,10010.285
3348.5762,3347.2478,3332.2283,3347.5164,3351.5027,3335.1492,3319.1099,3344.179
2621.3662,2622.8467,2648.2546,2662.9382,2657.4902,2622.9668,2651.7468,2657.309
2503.8215,2502.7795,2508.3535,2515.6865,2513.7163,2501.985,2506.2932,2511.793
2536.7693,2534.2917,2540.0188,2540.2332,2524.1348,2532.1975,2538.2385,2540.6863
1153.6772,1152.9263,1149.306,1150.499,1151.2788,1151.5697,1149.6893,1151.1196
3176.2458,3089.9548,3257.2327,3364.4824,3258.9614,3063.4595,3277.3787,3318.2266
1795.3291,1800.4252,1817.5874,1818.2727,1830.877,1805.0193,1820.2804,1815.162
12712.801,12765.578,12966.911,13039.595,13062.33,12931.6455,12985.641,12863.755
1266.6897,1269.146,1287.9911,1330.7543,1248.753,1256.2821,1281.0917,1315.7072
2094.8882,2106.9539,2194.6255,2189.9548,2161.4492,2124.031,2177.8445,2133.204
2484.3447,2490.1064,2485.357,2502.0264,2495.8445,2488.8367,2464.6392,2474.1602
4688.565,4696.847,4761.4336,4746.76,4715.666,4719.9106,4758.0337,4747.0986
5807.906,5839.323,5898.8926,5923.244,5919.1367,5847.327,5925.305,5908.741
6355.498,6354.5,6340.4243,6388.383,6352.185,6347.0234,6299.2583,6352.1235
9816.831,9824.729,9821.903,9878.859,9815.955,9802.758,9786.004,9814.186
5076.229,5074.1055,5140.2896,5171.1,4946.862,5012.763,4986.8447,5043.868
6082.5776,6086.8794,6172.635,6210.308,6167.384,6080.9907,6169.6665,6190.6387
2319.6963,2315.8801,2334.1233,2331.643,2330.4565,2318.808,2336.0588,2328.9607
1368.57,1368.0769,1373.0433,1371.4828,1368.6355,1370.8129,1372.5583,1368.1091
7596.163,7475.1895,7714.914,8342.438,7424.8413,7467.5557,7732.2266,8314.019
9148.099,9106.396,9120.532,9139.902,9161.315,9136.3,9135.015,9150.2
4766.289,4801.77,4938.236,4903.8296,4816.2637,4813.8237,4941.863,4765.773
1918.9957,1921.4382,1857.5336,1869.8572,1881.7389,1891.6382,1875.7137,1882.3174
3095.8735,3096.5203,3093.4502,3090.7927,3095.516,3095.764,3093.2793,3094.9597
2468.514,2465.5833,2470.6204,2468.5588,2466.9238,2472.6997,2469.0789,2465.5818
4751.545,4748.4556,4711.497,4716.9004,4763.649,4729.891,4738.382,4746.2017
8329.205,8364.703,8368.027,8326.482,8405.629,8371.886,8367.053,8309.028
7159.2744,7186.294,7224.7334,7162.0664,7117.2495,7211.3315,7178.4995,7130.197
10160.384,10222.811,10193.013,9998.121,9988.589,10152.781,10066.372,9963.477
9052.188,9095.23,9198.4375,9211.2295,9220.117,9188.269,9171.537,9140.585
4288.131,4295.4155,4302.009,4330.452,4288.1343,4268.858,4280.7505,4275.972
6144.0312,6112.2397,6178.8057,6298.688,6243.815,6165.712,6187.7437,6146.97
5526.202,5711.6396,5972.5596,5780.661,5527.1646,5676.1895,5735.3447,5621.146
5256.221,5275.0044,5285.411,5286.518,5305.5947,5282.412,5297.9043,5276.3413
1903.1959,1901.6411,1897.4011,1889.5432,1893.0447,1897.8512,1878.7067,1886.8115
2107.8098,2100.3975,2080.931,2079.2676,2089.4377,2091.0962,2064.1208,2065.7932
5465.1655,5487.6357,5489.6846,5511.1816,5514.4575,5490.8506,5503.815,5491.2036
1287.8356,1291.0969,1283.0819,1282.2941,1300.5631,1295.3998,1282.3002,1279.3365
1924.2544,1922.8256,1921.6083,1913.3427,1918.7949,1921.0933,1908.3251,1914.9072
3390.66,3404.6887,3399.3955,3359.7947,3346.5957,3404.359,3406.6375,3392.3364
9646.833,9658.177,9635.948,9655.169,9626.269,9664.875,9578.002,9578.119
1421.3303,1422.1156,1445.6979,1452.3876,1419.9072,1421.3298,1433.8834,1438.8994
8930.546,8985.776,8946.276,8877.933,8891.366,8956.557,8898.204,8839.586
9321.92,9365.943,9347.482,9315.715,9294.302,9330.884,9303.633,9216.973
1462.4058,1486.1757,1503.0483,1446.8973,1487.2971,1492.6569,1503.5402,1431.3479
5789.996,5810.08,5815.668,5812.261,5818.4253,5796.172,5814.6714,5774.567
2654.0537,2667.0002,2694.7708,2645.7434,2677.1877,2685.5647,2687.787,2641.5059
1658.1719,1659.014,1654.4768,1653.7201,1649.2014,1642.3147,1640.9739,1635.9258
6897.7095,6890.042,6877.757,6889.2007,6888.543,6876.1094,6874.0234,6848.3696
2928.2988,2938.0977,2966.7234,2923.1199,2953.0947,2953.9229,2961.8123,2926.743
1478.9266,1485.0857,1481.2255,1471.8549,1484.0083,1488.9879,1475.8615,1465.4657
7270.6797,7278.7964,7280.5234,7257.0864,7303.7544,7309.65,7276.5874,7265.7344
9369.843,9416.974,9436.499,9383.395,9442.512,9430.273,9433.328,9361.238
1407.6392,1412.6799,1423.9348,1414.6558,1415.2046,1412.9684,1420.7358,1404.827
2893.3943,2910.773,2970.5461,2986.4973,2973.302,2922.2744,2983.5486,2968.0308
2104.51,2105.1992,2065.7117,2099.0684,2087.624,2086.548,2106.671,2113.4595
3071.355,3144.9993,3266.2593,3331.174,3352.0305,3183.7893,3343.8464,3305.944
3335.25,3350.537,3440.1272,3486.9268,3466.983,3373.87,3457.6562,3458.1548
4843.407,4857.516,4927.5117,4929.336,4917.2,4883.3164,4926.458,4934.5083
6466.9404,6547.119,6643.736,6649.286,6586.0117,6550.913,6551.121,6491.446
11204.465,11374.914,11533.018,11643.586,11682.225,11408.342,11680.864,11616.24
3304.9883,3330.703,3362.2031,3315.9644,3333.96,3333.915,3346.0645,3289.2544
1114.749,1114.8877,1117.3223,1116.1923,1119.7465,1115.3518,1105.0608,1086.8959
10802.64,10826.3125,10859.666,10869.309,10860.3545,10825.91,10868.603,10845.81
5142.66,5118.5986,4839.338,4879.6685,4876.23,4985.163,4841.002,4770.239
4052.0522,4079.6877,3966.7131,4081.3777,4147.967,4066.1782,4020.8628,4109.1426
5334.272,5371.496,5423.125,5467.3413,5464.86,5387.223,5459.1025,5450.9277
3110.4258,3135.8499,3168.445,3194.72,3185.2073,3141.22,3189.5117,3180.3752
1620.0938,1624.8646,1635.2355,1641.2572,1639.2946,1626.8342,1639.8776,1639.09
13659.863,13696.14,13786.074,13844.94,13819.292,13713.324,13821.647,13825.14
18049.035,18157.768,18349.492,18475.531,18443.395,18192.127,18451.47,18421.463
17600.566,17707.31,17896.242,18020.191,17988.531,17740.65,17997.09,17968.213
1709.6257,1715.4443,1736.9155,1734.803,1731.4922,1718.9175,1735.9348,1726.9834
6811.7993,6812.3633,6807.362,6805.9194,6809.8345,6810.201,6816.8823,6809.2886
4527.4087,4526.6304,4526.8623,4525.402,4526.2065,4525.8545,4525.6787,4525.467
2206.854,2209.6787,2205.8137,2204.6873,2210.236,2217.0579,2216.8193,2216.3188
3545.0034,3532.2217,3498.4644,3528.3586,3519.3015,3553.7236,3554.5786,3613.6633
12328.925,12336.722,12272.922,12307.86,12294.576,12346.408,12329.185,12385.459
34199.54,34607.41,34942.023,34417.96,34495.383,34396.582,34339.91,33338.684
1112.823,1112.7029,1108.0266,1110.6511,1108.8942,1112.9911,1111.7286,1117.5022
2391.0566,2398.5505,2410.2744,2417.7268,2414.178,2400.9233,2414.3708,2411.1216
3893.1125,3879.7798,3838.8948,3875.3052,3850.0703,3881.32,3870.289,3924.2434
8476.931,8445.1045,8355.17,8451.404,8396.24,8466.382,8436.308,8576.458
8582.05,8474.004,8429.024,8526.92,8590.298,8493.601,8518.046,8588.35
1086.783,1088.0942,1079.2701,1082.4631,1083.1456,1086.0043,1087.0505,1089.2662
7201.8604,7210.672,7162.4565,7168.4155,7168.4795,7200.626,7185.2207,7184.4985
1586.2083,1592.4082,1600.0898,1605.3229,1602.3218,1594.3984,1601.6622,1598.4838
3951.5051,3962.9038,3941.0178,3947.2144,3946.0623,3966.4917,3960.9678,3962.0366
5856.9546,5841.58,5861.343,5883.1006,5862.9146,5855.8667,5890.9194,5894.7617
8917.85,8892.4375,8896.928,8890.82,8901.193,8911.048,8918.821,8908.041
21301.057,21371.701,21446.186,21493.604,21482.74,21379.156,21487.215,21456.959
2445.5789,2445.302,2442.1482,2460.6782,2457.6729,2461.79,2470.1243,2493.1716
1558.1171,1562.0209,1545.7766,1575.0281,1593.7993,1564.2422,1645.8887,1645.4734
6929.635,6920.7695,6890.745,6936.1274,6919.0464,6950.1206,6950.128,7015.817
4303.2856,4309.778,4292.241,4288.8413,4287.736,4305.8735,4297.0674,4293.567
2285.091,2284.2905,2282.1824,2294.2952,2289.0771,2287.85,2315.101,2321.8796
2295.072,2295.6853,2291.0244,2294.5977,2292.6367,2296.6055,2296.3833,2300.842
6100.618,6096.833,6054.9688,6082.252,6070.9434,6103.2505,6093.077,6139.627
1830.2098,1832.6168,1839.271,1842.2197,1840.5118,1834.5513,1839.5798,1836.4521
3794.415,3804.6492,3859.8555,3892.1523,3900.2026,3824.5598,3882.313,3879.6597
6246.743,6254.603,6259.39,6260.7476,6259.605,6249.8125,6286.434,6274.085
2316.4666,2315.5618,2316.3228,2318.5596,2315.4167,2315.3525,2318.5032,2320.8809
3097.7566,3098.6401,3097.949,3100.0344,3091.1848,3097.3206,3097.0728,3098.7808
2329.8267,2326.9404,2324.9995,2331.409,2331.3445,2329.4663,2334.7893,2342.9836
5688.267,5687.0356,5658.537,5691.6655,5669.3125,5690.277,5693.922,5732.75
3894.2827,3882.9458,3877.5574,3881.7424,3871.1768,3876.791,3881.5845,3901.3577
3411.2888,3410.5364,3400.2437,3399.384,3393.4707,3406.9285,3402.0981,3403.275
