V1,V2,V3,V4,V5,V6
7283.9316,7278.385,7280.0137,7279.689,7272.8228,7280.453
1514.3549,1509.66,1529.6068,1483.2935,1535.2339,1562.4196
8758.335,9018.304,9310.246,9651.594,9881.43,10126.172
10105.532,10426.663,10707.047,11134.196,11395.918,11658.429
7413.7695,7836.153,8251.786,8698.714,9037.28,9232.668
4319.3247,4579.8877,4735.342,4880.1997,5030.6733,5181.593
3833.1875,4044.8179,4082.2996,4229.6655,4308.8584,4453.4824
2386.9875,2384.7668,2389.2837,2379.6848,2380.3467,2376.189
2336.9182,2377.0254,2409.8433,2430.151,2455.2246,2478.8586
2273.5522,2291.1543,2298.8982,2316.8633,2316.6135,2341.3347
1507.1304,1530.1948,1542.9054,1556.8639,1569.1945,1583.195
2069.8398,2145.899,2220.2693,2266.7988,2317.1577,2354.7432
4755.061,4815.3623,4882.662,5008.505,5026.205,5174.6875
5169.475,5239.2295,5328.668,5407.481,5439.0923,5535.987
5566.7783,5708.7314,5947.9673,6038.2627,6187.17,6437.317
2578.8662,2582.4382,2586.3452,2576.545,2564.779,2584.3809
3895.3696,3948.9614,4001.2288,4071.264,4075.2886,4148.832
3188.9482,3202.3262,3208.5818,3221.8845,3212.16,3237.4753
3463.4136,3777.9495,3917.8584,4127.26,4327.8486,4548.0957
6766.4453,6965.8564,7119.5186,7277.764,7404.4727,7530.6255
10209.788,10793.417,11182.209,11670.835,12030.613,12377.121
4595.0166,4788.969,4827.267,5031.3115,5106.772,5322.8613
9535.631,9607.926,9626.22,9649.992,9685.946,9935.117
8643.291,8793.016,8764.185,9060.532,9014.658,9416.4
2540.2458,2645.497,2693.904,2783.111,2834.91,2923.0503
7727.62,8014.965,8051.4043,8408.444,8516.447,8875.331
1859.6697,1925.9429,1936.8055,2012.7524,2040.1409,2116.173
1777.7959,1829.4348,1839.1724,1903.84,1926.5679,1985.6753
4220.6997,4295.8564,4314.0234,4378.59,4406.1177,4476.7954
4632.05,4787.8345,4967.17,5050.402,5173.313,5233.0747
3655.871,3654.1084,3652.0193,3602.7915,3622.137,3624.6958
5523.3843,5645.0107,5715.1895,5782.5903,5846.1665,5925.348
1292.1821,1321.752,1354.3666,1369.8455,1394.2825,1397.0757
1710.7222,1747.8807,1779.1057,1793.6044,1815.8179,1827.0685
3496.9258,3600.1484,3672.5693,3732.4648,3795.0063,3855.94
1173.9506,1194.9032,1204.9104,1215.7252,1224.6938,1238.4862
4101.8584,4226.5684,4290.642,4367.96,4433.3003,4513.0356
2977.8564,3112.6084,3093.1143,3759.8882,3769.4194,3739.2886
3827.3752,3867.3953,3927.5132,3926.374,3926.4224,3917.6328
4884.7007,4974.918,5068.513,5223.6133,5286.834,5453.998
14909.395,15045.834,15153.039,15294.851,15303.65,15582.711
6158.812,6610.371,7122.248,7494.5425,7835.488,8163.873
3070.2905,3236.8564,3450.4395,3643.416,3791.0093,3941.2812
10491.246,10803.768,11206.535,11691.641,12074.092,12483.304
10430.609,10705.853,11069.346,11501.183,11820.098,12144.422
6693.93,7137.1807,7689.796,8251.612,8711.385,9112.779
6703.521,7148.1113,7700.88,8264.835,8725.041,9126.309
7044.65,7081.1147,7047.006,7164.1357,7122.688,7160.1113
2531.452,2555.054,2586.2412,2608.4238,2631.5205,2658.394
18759.486,18949.201,19190.926,19392.264,19529.527,19774.936
8229.088,8283.621,8355.661,8421.413,8446.466,8512.633
19048.035,20586.191,22213.367,23166.11,24302.723,25344.373
22568.613,25386.684,27134.152,29166.914,30858.227,32502.465
9743.393,10770.527,11902.951,12866.69,13657.406,14426.692
3005.3267,3328.2988,3657.1462,3893.588,4124.1045,4335.4434
13494.031,15156.385,16755.799,17875.969,18989.025,20032.89
2249.5918,2422.0527,2597.1997,2738.336,2865.0166,2983.7979
10199.227,10342.428,10450.361,10524.648,10568.714,10804.585
10206.18,10346.861,10526.105,10706.369,10850.38,11007.33
10387.255,10636.714,10963.396,11383.581,11660.811,11944.0205
9533.338,9549.047,9614.361,9567.617,9600.487,9774.133
10002.246,9903.073,9959.561,10098.141,9966.043,10518.104
10751.477,11110.46,11511.315,12141.459,12511.836,13203.367
13858.069,14369.075,15210.511,15541.234,16203.488,16630.578
11224.029,11800.647,12748.939,13370.395,13958.025,14748.432
10528.721,10906.6045,11250.535,11781.207,12069.699,12535.932
9967.427,9959.921,9972.14,10018.391,9998.605,10013.309
10081.252,10075.643,10073.981,10092.673,10072.609,10093.497
10359.738,10557.854,10802.433,11148.566,11275.917,11489.257
10059.813,10065.779,10060.042,10045.87,10012.524,10091.12
9997.34,9992.161,10154.936,10148.067,10049.418,10326.76
10624.779,11114.267,11798.883,12332.34,12815.809,13203.17
9993.467,10053.789,10090.219,9942.055,9996.804,9911.023
10150.289,10181.828,10289.002,10100.954,10149.181,10061.38
10113.797,10147.883,10148.049,10107.652,10115.685,10073.812
10056.891,10098.569,10164.122,10063.817,10090.513,10102.823
10453.302,10782.017,11023.675,11504.602,11782.977,12068.684
10189.972,10457.807,10752.523,11096.879,11334.924,11819.265
4566.037,4566.9697,4621.878,4703.8247,4637.082,4602.048
4216.168,4242.0664,4508.2744,4236.418,4301.5815,4242.0596
4659.907,4903.5625,5225.118,5548.7363,5845.6807,6014.4307
10960.59,10915.066,10931.673,10991.268,10872.066,11117.683
9913.278,10214.669,10559.539,11049.874,11345.43,11865.471
3710.6846,3710.5828,3710.5298,3716.296,3708.8281,3722.0508
1646.3591,1715.6411,1749.737,1839.7351,1888.3174,1899.184
2510.3215,2516.3105,2522.6028,2514.2227,2515.443,2543.2434
9870.777,9490.08,10024.457,9456.548,9445.983,9853.321
9776.024,9901.437,9934.831,9807.387,9873.107,9731.29
918.52356,881.5611,850.52454,971.90076,892.4353,988.572
5966.864,6009.5728,6052.12,5986.4185,5903.436,5956.212
8139.9624,8235.753,8340.396,8513.161,8646.004,8816.446
1927.763,1923.0162,1948.2224,2018.3411,1950.2354,2052.6697
8138.001,8119.374,8124.6733,8129.08,8110.255,8160.713
6713.7217,6714.498,6716.289,6723.6587,6716.0166,6720.2603
6548.261,6538.803,6542.5107,6515.8486,6520.3696,6538.137
7424.1763,7489.0107,7580.311,7634.409,7694.1357,7704.608
6432.6562,6444.407,6437.532,6481.844,6476.234,6487.797
8737.672,8757.504,8738.041,8736.6455,8714.233,8711.614
8143.958,8149.73,8136.683,8137.4336,8115.736,8126.838
8530.724,8571.616,8620.65,8548.414,8593.905,8552.007
1734.1084,1706.8599,1700.2278,1618.9482,1636.2051,1646.1123
8937.3125,8950.528,8902.274,8987.37,8942.065,9013.298
3527.0835,3558.6187,3601.585,3620.4976,3689.3777,3766.7039
1790.4384,1827.11,1902.1583,1846.1499,1940.0275,1856.7622
2088.1968,2096.983,2090.3516,2101.2217,2096.336,2104.243
2135.6582,2149.375,2150.3303,2187.6975,2198.825,2218.809
3103.8162,3134.88,3178.595,3124.3916,3127.0156,3126.1738
1278.0493,1326.0281,1283.8544,1302.6914,1299.6943,1328.8391
2531.1072,2509.021,2485.8447,2488.1597,2494.8706,2480.4824
2003.4788,2001.7749,2006.0714,2002.5938,2004.3947,1991.7595
2734.905,2741.021,2749.5012,2681.1443,2714.0933,2684.5486
1285.3398,1300.4683,1274.9941,1265.4384,1268.8252,1274.3922
1825.034,1828.1033,1822.559,1819.7593,1824.7172,1824.0471
1970.9927,1984.9031,1954.8418,1976.6191,1984.7396,2004.3606
1637.5609,1631.9482,1631.5521,1634.2706,1634.3292,1631.842
2209.2847,2201.758,2187.5342,2203.5771,2199.9163,2229.3418
2276.8389,2314.9922,2362.4048,2260.1953,2288.233,2296.7383
1785.7134,1800.9182,1827.2427,1744.5068,1782.166,1764.6672
2494.8137,2493.6824,2509.6125,2477.2004,2489.4314,2477.186
1917.1906,1903.0066,1819.8138,1685.2843,1751.7987,1703.527
3850.7332,3815.7642,3844.9573,3691.3574,3736.6777,3706.5469
2163.0952,2128.315,2144.988,2107.4656,2130.4197,2161.418
2325.0422,2373.926,2399.037,2438.7837,2448.4336,2521.7964
2289.9153,2320.208,2370.4263,2254.339,2305.1333,2195.2803
8015.338,8035.165,8041.44,8031.5996,8035.5723,8059.082
4402.864,4503.6187,4425.265,4407.5703,4402.4883,4379.633
7109.5874,7124.6665,7060.6606,7098.446,7116.632,7096.125
9386.555,9398.781,9410.77,9398.707,9405.922,9493.533
3471.6921,3504.3257,3524.4507,3517.913,3534.8223,3564.692
6796.8457,6793.531,6789.098,6795.162,6784.964,6818.6104
8295.168,8286.15,8286.323,8273.331,8268.145,8281.51
7251.0854,7256.5337,7256.8853,7247.0923,7251.245,7251.4556
4939.5107,5178.839,5599.5586,5792.109,6023.0303,6150.3667
11329.791,11962.505,12752.066,13158.111,13665.681,14131.08
9167.156,9796.711,10282.895,10718.926,11151.145,11505.656
3581.2715,3813.4834,4063.758,4404.259,4646.8125,4783.1562
3448.9019,3603.24,3827.5562,3954.439,4103.6,4202.6357
11683.041,11772.617,11938.187,11999.023,12046.852,12272.055
10580.221,11219.707,11803.828,12256.934,12738.273,13051.089
6405.011,6690.1436,7035.309,7292.381,7531.0884,7653.2314
4448.785,4655.6914,4965.6533,5141.3413,5323.18,5642.4126
4588.0796,4590.7554,4528.1436,4553.5835,4639.528,4686.337
4715.432,5051.6367,5561.274,5706.662,5997.425,6140.5776
5336.241,5522.491,5833.1113,5928.0034,6153.7573,6335.785
13577.473,14491.932,15605.588,16310.439,17065.86,17578.691
7392.744,7375.982,7402.6914,7487.16,7691.756,7967.6294
2360.7488,2514.2676,2688.6328,2839.5374,2970.308,3078.9
6800.423,6930.6064,7218.183,7113.936,7306.7905,7249.597
3032.1003,3207.8203,3422.716,3625.668,3783.5442,3902.921
8734.922,9097.211,9167.982,9249.641,9454.691,9693.708
2010.877,2070.8335,2183.016,2200.2874,2290.5957,2295.719
7160.1113,7199.3804,7373.4277,7096.21,7347.2646,7415.735
10703.389,11263.151,11839.445,12216.816,12699.904,13078.1875
3313.3691,3346.4612,3335.574,3269.3516,3278.4805,3268.3135
12600.707,13157.292,13969.014,14214.273,14936.023,14852.54
3428.636,3583.7285,3780.165,3911.1985,4049.174,4144.433
3317.0981,3524.5542,3749.684,4067.5308,4285.3296,4405.1543
3445.323,3598.7422,3823.5962,3949.1904,4099.5146,4197.283
5605.341,6018.043,6469.1963,6697.134,6971.9004,7248.6934
3139.649,3228.3662,3356.6333,3394.1946,3474.0771,3537.67
8936.448,8909.505,8880.92,8962.282,9060.335,9144.892
12149.592,12762.906,12918.433,13998.523,14481.516,14766.682
3153.9102,3355.9949,3479.3652,3674.0854,3799.1274,3937.1748
7031.253,7115.4062,7131.732,7043.2827,7194.1963,7084.5664
10140.726,10497.068,11080.099,11354.891,11792.496,12104.584
17184.984,18562.969,19898.137,20720.54,21711.17,22593.59
13877.938,14476.514,15220.365,15922.863,16513.287,16816.42
3460.773,3634.5679,3830.8533,3898.0374,4048.0635,4139.455
9132.252,9707.932,10311.254,10834.359,11265.455,11662.773
6781.705,7137.334,7539.7627,7749.1553,8025.4097,8254.342
3323.398,3466.4395,3596.7134,3854.0554,4010.1812,4104.558
2190.4192,2197.2944,2206.2346,2151.4453,2158.6204,2180.773
18747.277,19229.459,19861.7,20331.104,21046.324,21182.14
3309.0288,3392.4167,3495.8875,3601.2021,3705.1208,3732.7693
3532.81,3530.028,3529.1812,3504.9126,3501.7317,3494.1052
1154.6312,1153.6868,1146.0228,1157.8154,1142.3397,1152.7845
4186.032,4331.927,4518.956,4780.2773,4923.7446,5095.9233
1730.4996,1840.2849,1975.5297,2030.0427,2115.02,2197.5144
1939.4043,1961.9846,1977.7024,1974.061,1996.5607,1974.5671
4045.164,4144.1074,4338.217,4304.5244,4480.793,4454.662
9147.133,9499.911,9889.202,10279.943,10569.131,10898.475
2270.7847,2312.2563,2365.666,2396.7583,2410.4746,2410.4646
11865.7295,12213.279,12618.706,12925.434,13215.184,13452.271
2044.046,2075.7625,2115.4348,2154.643,2182.8928,2207.995
1342.2384,1344.3235,1342.981,1343.5333,1345.1686,1350.4426
2055.5347,2064.5852,2075.0952,2087.261,2093.5493,2100.3528
4617.226,4646.577,4684.168,4728.767,4762.5015,4788.6343
2224.21,2225.2512,2224.5266,2225.3716,2226.0037,2226.8926
10116.885,10255.732,10431.967,10611.432,10762.867,10880.422
7651.7725,7568.3213,7999.9395,7363.563,7584.622,7952.8438
4211.961,4388.851,4411.72,4662.888,4824.7324,4912.8535
5329.5815,5283.3003,5268.874,5186.8965,5257.6475,5289.0537
10648.746,10719.739,10724.32,10331.046,10444.366,10521.758
8368.588,8480.647,8534.886,8411.1875,8578.593,8548.051
12100.153,12437.052,12755.178,12863.951,13145.96,13385.185
9807.661,9882.755,9941.925,9739.84,10022.312,10051.999
3050.1377,3067.9521,3120.967,3006.7876,3050.189,3074.3455
5365.596,5407.6494,5263.068,5206.945,5243.885,5262.9946
6946.6787,6949.049,6943.779,6794.218,6849.775,6823.336
4814.5737,4885.442,4890.522,4744.418,4755.8496,4808.0117
5349.8115,5361.0327,5429.6763,5269.9697,5271.2217,5314.7363
7542.05,7543.8457,7525.072,7322.964,7361.311,7401.5854
5664.792,5789.1357,5794.521,5520.9175,5606.9023,5390.761
10488.609,10566.585,10609.889,10337.0625,10472.6045,10506.133
3600.267,3658.859,3667.5198,3539.1946,3601.746,3592.6812
4558.4287,4476.958,4535.9326,4382.056,4604.9688,4747.9863
3470.6135,3477.0676,3510.6924,3425.2087,3422.8003,3470.1284
8410.962,8523.326,8581.269,8452.937,8621.784,8592.856
6875.309,7102.991,7281.99,7189.953,7335.046,7460.152
2949.3455,2944.701,2935.8818,2884.411,2907.3994,2906.5657
4691.097,4654.0425,4712.0107,4545.661,4752.2954,4869.2476
4821.802,4892.611,4898.694,4751.567,4764.8364,4815.8506
