V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
654.0506,626.8529,635.97345,626.4156,619.83246,629.92487,620.30457,622.87396,625.3059,629.47363,626.409,637.01447,695.2994,730.20184,653.83923,731.0011,708.71783,711.60925,721.25476,729.3135,708.56146,672.38525,654.4975,684.0678,658.83887,628.0517,631.13574,620.7831,633.1295,630.695,619.041,635.2306,623.3889,624.93353,633.1233,659.6218,659.0441,696.57025,718.9632,730.8752,724.85065,730.06177,737.60547,723.8714,722.05536,739.016,659.1245,699.35785
2869.7664,2772.7075,2816.6492,2764.129,2732.9702,2774.258,2727.1677,2760.4407,2751.8403,2772.3276,2748.087,2796.6265,2968.1216,3133.5405,2900.778,3165.043,3074.4448,3089.9707,3139.8696,3181.5793,3094.5215,2968.6733,2948.141,3033.101,2888.739,2774.0603,2786.2905,2744.9956,2800.505,2776.8083,2729.3325,2786.7996,2742.8662,2737.5403,2766.8936,2833.138,2828.8796,2961.034,3068.8691,3146.728,3164.5566,3161.9878,3208.415,3158.3647,3163.238,3224.1113,2871.5989,3096.23
1162.4125,1108.1537,1149.357,1112.0786,1073.103,1066.6085,1061.6237,1079.3914,1074.2169,1084.493,1074.0748,1087.9188,1145.9065,1188.5361,1098.8906,1166.0973,1164.5664,1194.7919,1186.0688,1183.5375,1187.5767,1168.4688,1161.1504,1175.9541,1142.4545,1127.5485,1132.6478,1088.9943,1126.4075,1101.3365,1071.8888,1084.488,1077.052,1063.6564,1073.8756,1097.1443,1098.0343,1151.0361,1170.9803,1182.5867,1196.5712,1188.1545,1194.6967,1199.5438,1200.0714,1214.6885,1178.1769,1192.06
4968.112,4966.3877,4924.706,4770.813,4566.98,4537.329,4515.3193,4577.229,4511.204,4597.7773,4488.721,4557.424,4701.248,4814.9087,4603.0537,4937.7427,4994.951,4997.413,5062.27,5137.1255,5149.674,4993.0376,4991.491,5138.6763,5071.6807,4895.2456,4772.4067,4683.3267,4912.1436,4612.115,4548.6587,4621.0225,4562.5127,4514.83,4518.382,4589.809,4592.011,4661.783,4662.373,4896.4155,5074.229,5105.527,5135.7686,5072.7075,5190.974,5232.4937,4885.6035,5208.081
2719.822,2703.9434,2728.5344,2616.0142,2308.631,2264.1406,2256.923,2341.254,2292.7546,2416.3904,2255.1162,2328.9075,2527.3135,2703.353,2325.208,2637.455,2737.837,2823.6345,2801.0784,2795.7385,2848.4648,2757.4763,2721.881,2806.8994,2724.1191,2671.159,2670.9692,2473.8542,2612.97,2549.5627,2319.5925,2415.3867,2333.4717,2266.688,2270.2942,2347.7039,2328.0347,2510.7405,2471.1309,2710.7944,2806.526,2820.63,2797.697,2840.6465,2874.2085,2909.23,2720.8936,2868.3672
5998.7705,5954.5684,5981.6157,6009.537,6043.4976,6319.6846,6233.419,6047.6055,6391.9644,6108.2417,6514.9116,6290.2847,6304.827,6418.5083,6250.0986,6333.2617,6068.8145,6090.3003,6050.4727,6042.9556,5951.045,5966.526,5976.7056,5935.082,5998.5845,5973.865,6003.3096,6017.767,5979.364,6052.59,6098.576,6075.2725,6160.1455,6435.826,6529.0684,6477.8833,6484.2603,6336.4736,6519.118,6431.65,6100.2236,6164.479,6165.6763,6086.594,5929.0933,5977.6167,6043.879,5929.4995
39786.406,39705.7,39629.086,39147.508,36123.78,35552.58,35497.46,36260.766,35773.63,36569.367,35429.35,36071.71,37352.87,38864.484,36135.71,38019.734,39642.79,40570.266,40138.54,40121.06,40855.22,40077.18,39529.832,40601.18,39871.492,39608.734,39234.97,38042.504,38797.188,37725.855,36062.57,37287.66,36138.688,35481.945,35494.766,36197.395,36069.836,37354.902,37191.324,39171.066,40239.363,40404.87,40227.99,40582.625,41148.23,41400.418,39820.812,41135.77
29698.887,28669.146,29103.076,28619.756,28414.646,28968.27,28562.896,28784.24,28937.92,28962.623,29154.605,29629.574,31566.186,33125.91,30594.111,32961.586,31755.287,32070.666,32630.066,32769.664,31312.793,29764.195,30139.686,30681.906,29431.516,28653.953,28929.25,28554.701,29138.734,28966.34,28615.883,28965.156,28837.85,28922.076,29535.816,31100.23,30936.273,31755.723,32708.797,32899.332,32827.76,32757.863,33111.82,32716.123,31914.355,33099.707,30373.791,30922.28
35740.645,34731.836,35100.773,34593.48,34327.97,34646.56,34237.957,34581.63,34475.74,34688.98,34445.887,34847.938,36434.254,37963.914,35690.78,38167.734,37302.508,37464.082,37868.414,38302.77,37541.793,36276.207,36339.85,37209.234,35912.332,34728.227,34892.14,34478.29,35072.57,34683.434,34282.12,34761.016,34429.17,34346.562,34602.22,35224.926,35206.152,36503.27,37422.418,37932.79,38144.383,38124.555,38516.797,38081.67,38133.066,38641.965,35761.598,37741.684
425.5686,417.98782,423.16086,416.73688,412.86252,411.16565,411.0554,413.41577,412.7108,413.99863,412.11145,414.7848,426.35287,431.24136,414.95917,428.9244,426.28345,429.53235,430.71753,429.96057,430.95102,427.82004,427.50275,428.99603,425.4242,424.01694,421.64252,415.24838,420.62497,418.68668,412.72543,415.4736,413.55945,411.3393,412.60822,415.49963,417.17313,426.87985,425.49698,428.63614,432.64172,430.33038,432.6237,432.60495,433.30405,434.49722,430.2098,432.55646
