V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
645.22516,645.5719,645.2297,650.6207,643.94617,645.8057,650.4068,645.0312,644.0415,646.609,647.8465,654.6625,643.5934,642.7662,649.0086,644.3205,645.6965,645.1017,655.894,650.89624,641.58514,647.0336,642.9273,642.4995,651.7568,647.94995,646.9718,643.0492,650.6117,644.61426,644.80347,647.74207,645.7246,642.9052,643.65375,644.02826,650.36053,648.23157,646.78656,648.0689,649.3625,644.69556,650.4323,647.54944,643.4382,652.6692,641.16693,644.37335
2847.837,2843.9712,2840.9204,2875.9397,2836.7434,2850.9824,2864.1077,2852.9324,2842.411,2859.6606,2853.1733,2882.8079,2838.548,2835.4355,2846.0127,2844.6372,2846.724,2843.0857,2890.5735,2865.2727,2831.5046,2853.2646,2839.4897,2839.8362,2872.2205,2863.9065,2854.13,2839.2498,2877.4558,2841.5872,2845.103,2848.4868,2839.5408,2835.7424,2838.6091,2842.2808,2865.6138,2848.1816,2854.731,2849.391,2855.6265,2838.7788,2864.152,2857.2249,2838.9038,2876.643,2831.0798,2848.3303
1095.8745,1095.1663,1095.5602,1098.3392,1094.5804,1101.4048,1096.1271,1102.797,1094.9965,1104.9017,1095.6089,1103.1735,1099.6171,1094.2579,1093.3727,1093.5168,1092.6919,1094.3026,1109.3899,1108.0023,1095.7295,1096.5797,1091.4791,1093.9916,1099.7067,1100.3838,1097.8217,1092.746,1104.6953,1104.1428,1101.833,1098.8416,1096.058,1100.6469,1096.992,1096.7646,1101.6675,1094.0662,1100.0302,1098.275,1098.1509,1094.4924,1095.1637,1103.8384,1098.5447,1103.6979,1094.6882,1095.4161
4680.6694,4693.15,4670.411,4702.512,4674.6367,4688.5635,4698.191,4707.592,4674.5884,4721.8916,4682.963,4729.2954,4681.9736,4666.8857,4668.276,4668.6694,4673.2925,4680.3066,4739.1973,4718.6636,4680.86,4703.534,4666.7856,4676.9175,4712.4575,4704.2393,4675.3774,4667.4214,4729.428,4682.4795,4685.9336,4686.399,4667.5723,4666.709,4672.68,4674.1953,4701.7495,4665.0356,4706.2725,4691.3213,4674.9165,4667.658,4684.2383,4685.1865,4675.141,4716.687,4667.62,4676.843
2405.193,2400.9495,2397.8276,2403.3176,2399.8408,2434.2673,2396.2986,2424.4934,2391.4348,2436.2793,2396.8748,2431.0706,2412.9253,2387.7317,2388.0225,2385.2168,2395.3408,2386.5984,2449.277,2444.2146,2406.8562,2404.046,2376.4663,2396.5378,2409.4338,2415.4697,2396.548,2385.4436,2427.5984,2428.3845,2425.5884,2403.125,2386.1174,2398.2188,2402.5806,2394.254,2425.0122,2387.015,2428.0283,2407.6643,2409.3083,2396.626,2385.6802,2426.9895,2393.0051,2418.7478,2381.568,2393.0862
6107.107,6100.097,6121.083,6101.9,6091.5034,6120.4077,6117.9277,6110.2866,6119.61,6133.2925,6099.196,6101.041,6101.738,6126.6943,6129.1304,6099.516,6117.9688,6091.7407,6104.7456,6100.1387,6086.3257,6104.72,6084.63,6134.105,6101.8535,6126.011,6090.671,6102.6396,6137.028,6088.7456,6088.2153,6093.913,6138.3574,6112.2295,6087.8647,6108.936,6105.3486,6137.7646,6145.449,6123.927,6128.7803,6117.7744,6125.898,6098.7236,6126.6,6130.668,6083.442,6082.5537
36934.105,36832.88,36803.883,36867.68,36750.566,37153.61,36804.03,37102.383,36765.496,37163.887,36775.523,37077.465,36929.977,36729.11,36696.3,36723.01,36825.863,36724.74,37277.07,37249.547,36917.66,36900.215,36643.36,36809.668,36884.76,36976.83,36764.64,36697.06,37140.496,37097.277,37060.152,36958.793,36712.17,36806.82,36829.395,36801.934,37019.824,36690.504,37068.035,36943.902,36867.594,36762.06,36747.297,37053.637,36744.39,37047.918,36706.246,36723.27
29468.463,29430.988,29478.82,29608.633,29458.125,29486.486,29644.326,29473.207,29388.1,29528.994,29525.008,29799.424,29408.697,29344.824,29569.295,29440.05,29568.314,29437.453,29852.504,29682.824,29277.305,29472.627,29340.418,29347.832,29691.855,29511.008,29607.72,29316.418,29629.844,29411.498,29437.287,29432.998,29528.43,29398.68,29395.172,29397.365,29680.664,29614.338,29437.06,29539.637,29591.902,29441.379,29670.93,29617.584,29552.8,29741.672,29305.764,29254.281
35245.363,35247.617,35225.957,35492.164,35196.42,35302.527,35418.953,35353.48,35218.88,35411.355,35328.645,35606.645,35200.168,35160.363,35256.523,35264.906,35292.336,35252.34,35671.453,35471.258,35125.793,35341.527,35191.965,35169.695,35478.668,35380.6,35361.25,35144.63,35507.254,35215.297,35242.785,35254.293,35204.324,35164.25,35208.504,35218.965,35442.863,35296.89,35299.15,35304.83,35363.133,35197.516,35439.39,35381.87,35204.676,35500.39,35138.84,35231.938
416.04922,415.57538,416.11182,415.97437,415.45148,416.64343,415.70416,416.63373,415.6038,416.89377,416.12064,416.9285,416.52155,415.51492,415.37262,415.49722,415.33472,415.691,417.84253,417.55206,415.83643,415.93948,415.1946,415.63657,416.7823,415.9656,415.86404,415.31207,417.05,416.86426,416.4419,416.26697,415.59036,416.1762,415.83316,415.59857,416.77298,415.43542,416.85028,415.90002,415.6381,415.62903,415.81183,416.99527,415.9691,416.77228,415.72452,415.20276
30149.803,30107.924,30274.135,30209.26,30190.143,30163.352,30351.516,30091.139,30209.855,30049.893,30248.643,30403.547,30153.773,30159.477,30343.865,30085.426,30196.9,30096.238,30449.455,30268.795,30009.525,30077.254,30028.818,30119.297,30310.639,30021.994,30231.479,30013.402,30134.498,30160.633,30135.557,30089.549,30329.299,30245.219,30128.832,30131.588,30370.203,30367.574,30200.693,30298.982,30364.496,30303.889,30283.56,30320.805,30316.436,30366.594,29977.873,30001.97
8140.6987,8137.058,8154.612,8187.9087,8150.9106,8142.332,8201.836,8149.5776,8123.669,8165.5454,8167.457,8248.377,8133.6704,8110.2246,8182.4565,8134.2036,8170.3706,8134.9043,8266.546,8216.0625,8090.321,8151.3584,8103.0425,8104.433,8216.92,8155.0356,8187.7085,8097.088,8192.907,8140.303,8143.655,8132.3057,8169.113,8138.7417,8133.327,8127.082,8218.027,8194.75,8141.6094,8178.0347,8194.747,8156.2744,8203.792,8205.367,8175.8135,8226.863,8095.9844,8082.1973
565.0466,564.07294,562.4834,562.14667,563.4158,565.2997,563.606,563.01636,563.75214,563.961,564.1063,567.2057,563.435,566.4864,565.748,563.9461,566.7956,562.319,564.28815,568.3501,562.99805,563.1568,560.1779,564.0162,565.56665,567.509,565.20514,564.0511,567.41864,560.8052,562.49963,564.8676,564.549,562.5683,561.81995,564.1045,565.61664,565.10046,565.58295,565.13257,561.5326,561.0513,567.5182,562.51465,568.47375,571.5727,561.4833,563.33484
158.83046,158.89676,159.17763,158.7421,158.81393,159.9397,158.95284,159.44849,158.74054,159.82104,159.01878,159.98619,159.2968,158.42505,158.89453,158.4695,158.29578,158.57886,160.55957,160.40907,158.89618,159.1337,158.15787,158.72495,159.38496,159.42773,158.8623,158.39977,159.66566,159.87163,159.6655,159.25874,158.91525,159.2921,159.09982,158.79788,159.81796,158.6723,159.74313,159.34775,159.38469,158.91408,158.62059,159.83981,158.75743,159.65659,158.3609,158.58496
13860.52,13831.6,13850.064,13923.235,13837.935,13872.978,13935.166,13856.425,13815.256,13876.361,13883.231,14003.612,13824.121,13797.791,13889.266,13841.785,13901.094,13839.0625,14026.535,13941.721,13767.047,13854.336,13805.798,13803.984,13953.388,13870.296,13915.129,13783.253,13923.851,13819.706,13835.789,13834.415,13880.285,13819.334,13813.285,13820.66,13946.129,13915.622,13836.744,13875.61,13904.594,13831.119,13943.937,13908.141,13885.086,13978.426,13780.36,13776.193
1230.4161,1231.1152,1229.4003,1243.2877,1228.1998,1233.397,1237.0914,1238.0042,1230.555,1239.125,1232.6718,1244.967,1230.448,1227.9268,1228.567,1231.8608,1228.3351,1230.28,1248.7301,1239.9805,1226.6317,1234.4291,1229.9705,1230.444,1240.7244,1238.2498,1236.057,1228.1746,1244.1246,1230.0488,1231.9589,1232.1278,1227.7214,1227.4912,1229.9392,1230.6426,1239.018,1229.2649,1234.2548,1234.6072,1235.1744,1228.7046,1239.3951,1236.1432,1229.0868,1241.5979,1227.1211,1235.1976
51156.96,51086.312,51075.72,51572.203,51083.24,51184.96,51334.785,51307.504,51081.477,51442.277,51200.84,51668.48,51088.69,51018.76,51114.938,51138.605,51162.24,51123.223,51799.773,51559.62,50942.414,51163.375,51004.336,51037.887,51497.883,51451.03,51285.957,51084.152,51595.707,51066.684,51164.08,51220.71,51032.83,50985.598,51066.05,51091.586,51402.227,51109.73,51275.74,51195.902,51254.13,51021.277,51399.758,51325.11,51136.066,51627.145,50955.64,51064.703
29580.074,29505.76,29520.195,29681.49,29495.492,29558.93,29688.463,29501.979,29516.105,29535.336,29627.96,29855.979,29501.496,29432.598,29693.53,29501.498,29614.73,29495.49,29918.371,29688.047,29389.13,29520.984,29431.285,29410.22,29772.854,29522.832,29626.186,29435.21,29662.65,29543.523,29514.91,29543.398,29639.383,29549.928,29488.307,29492.047,29739.582,29672.682,29539.646,29595.121,29690.48,29550.549,29694.863,29703.896,29543.096,29756.68,29402.385,29358.594
2250.9475,2239.2812,2239.7986,2256.5544,2238.698,2253.8962,2250.8083,2241.3757,2239.9004,2243.35,2247.4373,2263.4539,2238.0256,2236.4949,2252.4329,2242.8662,2254.2346,2242.774,2268.2095,2252.3325,2235.4749,2239.034,2236.204,2235.484,2259.878,2244.8984,2251.8557,2238.7021,2254.4712,2238.5315,2241.6172,2244.813,2249.446,2240.369,2237.2651,2240.6663,2253.016,2250.7551,2243.6687,2244.3086,2249.549,2238.1746,2259.3057,2249.749,2247.5945,2261.8333,2233.3188,2233.3723
6582.574,6546.321,6540.5605,6592.7954,6542.308,6582.543,6576.365,6549.336,6546.82,6554.103,6572.1147,6618.8457,6537.808,6534.8145,6588.772,6552.377,6588.96,6555.6387,6632.869,6574.8535,6544.4136,6542.7197,6527.665,6527.479,6608.9116,6569.8813,6564.193,6550.278,6587.806,6534.0293,6549.04,6568.829,6571.8267,6540.7617,6534.4155,6550.0854,6570.543,6567.595,6558.175,6552.9126,6565.742,6537.991,6603.502,6567.492,6556.7744,6614.931,6520.4,6533.464
15384.0625,15369.022,15390.793,15450.559,15362.422,15371.69,15479.067,15378.685,15380.368,15379.793,15437.844,15560.994,15370.614,15341.331,15468.367,15358.823,15404.292,15346.497,15596.501,15475.995,15308.624,15402.992,15332.505,15316.61,15506.675,15354.636,15436.075,15308.847,15444.27,15413.836,15373.202,15373.066,15444.048,15410.818,15371.406,15363.783,15525.101,15472.562,15384.85,15445.719,15490.784,15443.371,15455.26,15493.625,15380.273,15489.516,15308.54,15286.742
604.6478,604.914,605.6656,603.92633,604.9912,606.85876,604.7304,605.4705,604.4787,606.30634,604.6664,606.3868,605.6061,603.63824,604.9579,604.0602,604.0333,603.9314,607.4814,607.42053,604.90216,604.54376,603.6909,603.9643,605.01025,604.8968,604.29443,603.56586,605.0654,606.4764,606.1632,605.19446,604.64307,605.4917,605.3503,604.3802,606.3195,604.1136,606.04,605.73566,605.9499,605.0454,603.83984,606.6145,604.8762,605.5894,603.55597,604.7845
263.3057,262.8906,262.9821,265.19193,263.21786,263.6355,265.16406,263.41833,263.1356,263.2014,263.8853,266.60495,263.30652,262.15927,265.11487,262.61267,262.87674,262.8903,267.38705,265.41232,261.77625,262.80475,262.25424,262.05234,265.94394,263.68198,264.1829,262.4046,264.3802,263.3189,263.64435,263.8773,264.324,263.37027,263.1572,263.0198,266.06418,265.0697,263.4145,265.1666,265.82172,264.16568,265.6779,264.95148,263.9551,265.78238,261.64032,261.43216
