V1,V2,V3,V4,V5,V6,V7,V8
6839.9307,6808.8833,6789.9688,6818.161,6818.7793,6805.8125,6834.6997,6864.688
7036.2085,7047.183,7037.598,7031.663,7020.1987,7047.446,7101.8115,7081.256
7190.864,7204.663,7172.4443,7175.173,7179.7104,7206.7485,7236.9126,7214.9536
7658.1416,7672.81,7666.0977,7650.7173,7643.587,7687.9478,7717.5557,7686.439
1060.4106,1034.0194,1179.1677,1275.817,1071.4734,1035.4846,1198.46,1265.1875
9917.613,9919.889,9954.866,10006.049,9990.859,9966.489,10000.397,10023.583
3349.7336,3345.534,3339.2146,3354.3276,3360.0579,3354.771,3346.6921,3360.3967
2622.3865,2617.65,2631.2783,2647.2021,2641.2827,2628.2573,2640.2024,2653.0613
2508.0261,2501.2114,2505.2244,2518.6238,2517.9504,2505.4624,2511.9778,2520.3884
2544.0525,2534.6453,2550.4685,2556.0757,2543.6157,2538.6084,2551.6438,2555.1782
1156.4954,1152.9359,1151.1415,1152.8408,1155.2365,1155.5547,1153.1415,1154.8511
3199.0112,3110.4956,3256.8904,3353.808,3226.6091,3134.7356,3258.278,3352.619
1788.0887,1797.9985,1807.6824,1808.2395,1815.5497,1822.0112,1819.5852,1817.5914
12632.685,12623.724,12632.886,12827.043,12810.709,12743.49,12756.285,12807.303
1241.3307,1237.5383,1298.1547,1301.2362,1254.2996,1248.1367,1313.9883,1296.2191
2060.2966,2074.7275,2156.8672,2154.9321,2112.566,2120.8872,2182.7166,2157.7593
2486.2678,2489.3591,2475.3188,2509.0825,2511.6108,2500.3066,2495.1726,2508.26
4739.339,4684.1772,4826.6245,4830.189,4726.7734,4715.332,4839.345,4785.549
5877.0063,5902.7915,5921.8604,5963.8823,5951.66,5945.222,5969.477,5980.862
6264.8047,6247.486,6271.7153,6333.4194,6308.8623,6285.277,6286.8574,6335.994
9806.664,9795.951,9854.121,9913.98,9881.273,9861.856,9886.643,9935.653
4989.1885,4999.9575,5121.574,5191.0186,5055.4653,5058.071,5184.3564,5121.807
6000.7725,5968.1553,6048.5845,6095.052,6035.0034,5988.1953,6052.5024,6095.2188
2328.3586,2325.7112,2345.7297,2340.1846,2327.6584,2332.637,2344.4436,2335.8894
1369.6783,1369.7213,1379.5908,1374.2313,1367.3372,1371.1217,1379.3809,1370.1569
8116.8657,7647.881,7919.371,8582.57,8045.2227,7724.4185,8005.849,8574.825
9130.227,9121.033,9198.05,9172.989,9133.986,9164.919,9141.278,9137.453
5033.222,5059.438,5033.486,5028.0156,5059.153,5084.6313,5056.239,5031.894
1914.2185,1892.9575,1890.5251,1894.4988,1911.2576,1904.0791,1889.9501,1909.3922
3103.1313,3104.1987,3082.1792,3082.93,3101.4395,3107.3848,3085.384,3086.9229
2482.5996,2493.578,2479.9277,2480.8254,2484.92,2497.4302,2491.4502,2478.8933
4747.6377,4724.7188,4730.7627,4743.9365,4763.604,4758.7344,4742.4434,4780.8945
8308.074,8360.12,8325.898,8315.602,8357.8125,8388.978,8356.668,8341.211
7175.046,7233.41,7203.79,7179.3257,7188.349,7245.013,7242.0317,7185.064
10106.947,10223.642,10176.267,10058.676,10076.405,10230.258,10174.47,10089.458
9067.157,9068.196,9101.559,9116.681,9129.834,9162.451,9108.9375,9107.025
4443.965,4440.0894,4410.8096,4459.065,4437.2544,4423.316,4431.7217,4448.2944
6242.2407,6221.386,6300.6406,6315.472,6289.6294,6300.8,6308.7446,6257.962
5556.0,5598.0864,5955.543,5831.2754,5567.723,5640.6743,5981.929,5717.145
5274.047,5297.7495,5278.096,5284.6187,5301.733,5311.4385,5301.4937,5292.75
1896.6335,1896.979,1896.9691,1899.8328,1901.7554,1897.955,1894.8895,1898.7977
2114.6553,2109.167,2099.8738,2116.1055,2125.4067,2111.9573,2102.2388,2112.0178
5490.197,5508.142,5494.1885,5511.1826,5522.1426,5526.712,5523.5156,5515.387
1289.585,1296.3743,1282.0741,1283.7142,1299.5062,1300.8346,1286.5247,1288.9366
1911.4875,1908.3763,1907.6989,1911.0996,1913.6119,1909.348,1907.3917,1910.1208
3375.431,3393.2473,3401.329,3387.248,3386.7246,3401.4932,3406.459,3407.6262
9588.804,9662.598,9632.699,9612.967,9621.505,9685.082,9626.26,9604.8955
1391.3578,1379.1418,1408.8533,1423.447,1398.7816,1380.378,1406.3678,1418.1729
8954.261,9111.094,9049.59,8968.572,9030.732,9157.048,9138.34,8993.773
9305.552,9478.067,9367.046,9312.882,9346.308,9485.209,9499.244,9324.838
